person_id	name	name_type	source
person:leader:1ed27ee96b5d	Alexander van Heusden	CANONICAL	artefacts/01_people.csv
person:leader:1ed27ee96b5d	Alexander van Heusden	PUBLICATION_NAME	doi:10.1007/s40273-025-01493-0
person:leader:206cc1095a3f	Irina Kinchin	CANONICAL	artefacts/01_people.csv
person:leader:22c287b45ebd	Carrie-Anne Ng	CANONICAL	artefacts/01_people.csv
person:leader:22c287b45ebd	Carrie-Anne Ng	PUBLICATION_NAME	doi:10.1007/s11136-026-04230-y
person:leader:22c287b45ebd	Carrie‐Anne Ng	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:2457503d9523	KM Vermeulen	CANONICAL	artefacts/01_people.csv
person:leader:27feb927c5f2	Erwin Birnie	CANONICAL	artefacts/01_people.csv
person:leader:2a625746ba9f	Elizabeth Tompkins	CANONICAL	artefacts/01_people.csv
person:leader:2a625746ba9f	Elizabeth Tompkins (known as Elizabeth Goodwin)	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:2a71a5f6076e	Jan Heijdra Suasnabar	CANONICAL	artefacts/01_people.csv
person:leader:2a71a5f6076e	Jan M. Heijdra Suasnabar	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:2ca10efb7941	Merhawit Gerezgiher	CANONICAL	artefacts/01_people.csv
person:leader:2cb6b74c1c35	Eszter Szlávicz	CANONICAL	artefacts/01_people.csv
person:leader:2f6e9bb0322d	Janine A. van Til	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:2f6e9bb0322d	Janine A. van Til	PUBLICATION_NAME	doi:10.3390/cancers16111952
person:leader:2f6e9bb0322d	Janine van Til	CANONICAL	artefacts/01_people.csv
person:leader:2fd1b3a52d2e	Sofia Vallejo	CANONICAL	artefacts/01_people.csv
person:leader:3063ea56e68a	Alexander Arons	CANONICAL	artefacts/01_people.csv
person:leader:3063ea56e68a	Alexander M. M. Arons	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:319f4d5520bf	Yajun Yi	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:319f4d5520bf	Yap Xin Yi	CANONICAL	artefacts/01_people.csv
person:leader:31a5417532b0	Eliza Lai-Yi Wong	PUBLICATION_NAME	doi:10.1007/s11136-021-03075-x
person:leader:31a5417532b0	Eliza Lai‐Yi Wong	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:31a5417532b0	Eliza Wong	CANONICAL	artefacts/01_people.csv
person:leader:320b99af03c2	María Belizan	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:320b99af03c2	María Belizan	REVIEWED_ALIAS	data/person-name-overrides.csv
person:leader:320b99af03c2	María Belizán	CANONICAL	artefacts/01_people.csv
person:leader:33ce5d686145	Ciaran O'Neill	CANONICAL	artefacts/01_people.csv
person:leader:33ce5d686145	Ciaran O’Neill	PUBLICATION_NAME	doi:10.1007/s40273-025-01476-1
person:leader:33ce5d686145	Ciarán O’Neill	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:33e259cba916	Jessica Roydhouse	CANONICAL	artefacts/01_people.csv
person:leader:33e259cba916	Jessica Roydhouse	PUBLICATION_NAME	doi:10.1007/s11136-026-04230-y
person:leader:35b2f2d48116	Cathrine Elgaard Jensen	CANONICAL	artefacts/01_people.csv
person:leader:35b2f2d48116	Cathrine Elgaard Jensen	PUBLICATION_NAME	doi:10.1007/s40258-021-00639-3
person:leader:3722354a14bd	Abeer Al Rabayah	CANONICAL	artefacts/01_people.csv
person:leader:39e3bb2019e3	Samar F Farid	PUBLICATION_NAME	doi:10.1007/s40273-021-01002-z
person:leader:39e3bb2019e3	Samar Farid	CANONICAL	artefacts/01_people.csv
person:leader:39e3bb2019e3	Samar Farid	PUBLICATION_NAME	doi:10.1007/s40271-022-00572-0
person:leader:39e3bb2019e3	Samar Farid	PUBLICATION_NAME	doi:10.1007/s40273-021-01100-y
person:leader:39e3bb2019e3	Samar Farid	PUBLICATION_NAME	doi:10.1007/s40273-022-01208-9
person:leader:39e3bb2019e3	Samar Farid	PUBLICATION_NAME	doi:10.1136/bmjopen-2021-051727
person:leader:39e3bb2019e3	Samar Farid, Ph.D.	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:3a021deb0a29	Rebecca Addo	CANONICAL	artefacts/01_people.csv
person:leader:3e574b51f63b	Ilan J.N. Koppen	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:3e574b51f63b	Ilan Koppen	CANONICAL	artefacts/01_people.csv
person:leader:4001f58df21c	Takeru Shiroiwa	CANONICAL	artefacts/01_people.csv
person:leader:4001f58df21c	Takeru Shiroiwa	PUBLICATION_NAME	doi:10.1177/0272989x211001859
person:leader:41a7c337ba63	Cynthia L. Gong	CANONICAL	artefacts/01_people.csv
person:leader:43591e890911	Clement Cheuk Wai Ng	CANONICAL	artefacts/01_people.csv
person:leader:44719d5c83d6	Luis Rajmil	CANONICAL	artefacts/01_people.csv
person:leader:44719d5c83d6	Luís Rajmil	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:45165c7286a7	Meles Tekie	CANONICAL	artefacts/01_people.csv
person:leader:45e0db20f70b	Ava F H Hoogenboom	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:45e0db20f70b	Ava Hoogenboom	CANONICAL	artefacts/01_people.csv
person:leader:45e0db20f70b	Ava Hoogenboom	PUBLICATION_NAME	doi:10.1007/s10198-025-01823-1
person:leader:46d6ae1ea3cd	Nicholas Smeele	CANONICAL	artefacts/01_people.csv
person:leader:49d1d576ca39	Gerkens Sophie	CANONICAL	artefacts/01_people.csv
person:leader:49d1d576ca39	Sophie Gerkens	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:49d1d576ca39	Sophie Gerkens	PUBLICATION_NAME	doi:10.1007/s41669-022-00353-3
person:leader:4a3a47051430	Gordon G. Liu	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:4a3a47051430	Gordon Liu	CANONICAL	artefacts/01_people.csv
person:leader:4a5cd1710c94	Emily McDool	CANONICAL	artefacts/01_people.csv
person:leader:4a5cd1710c94	Emily McDool	PUBLICATION_NAME	doi:10.1007/s11136-025-03989-w
person:leader:4a644920a969	Karen Page	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:4a644920a969	Katie Page	CANONICAL	artefacts/01_people.csv
person:leader:4c5021828c2c	Josephine G. Walker	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:4c5021828c2c	Josephine Walker	CANONICAL	artefacts/01_people.csv
person:leader:4fa690feeeb8	Oriana Ciani	CANONICAL	artefacts/01_people.csv
person:leader:4fa690feeeb8	Oriana Ciani	PUBLICATION_NAME	doi:10.1007/s40258-022-00772-7
person:leader:509e281c560b	Raf Van Gestel	CANONICAL	artefacts/01_people.csv
person:leader:50cca9cff5d9	K. Dalziel	PUBLICATION_NAME	doi:10.1007/s11136-025-04150-3
person:leader:50cca9cff5d9	Kim Dalziel	CANONICAL	artefacts/01_people.csv
person:leader:50cca9cff5d9	Kim Dalziel	PUBLICATION_NAME	doi:10.1007/s10198-025-01804-4
person:leader:50cca9cff5d9	Kim Dalziel	PUBLICATION_NAME	doi:10.1007/s11136-025-03990-3
person:leader:50cca9cff5d9	Kim Dalziel	PUBLICATION_NAME	doi:10.1007/s11136-025-03996-x
person:leader:50cca9cff5d9	Kim Dalziel	PUBLICATION_NAME	doi:10.1007/s11136-026-04246-4
person:leader:50cca9cff5d9	Kim Dalziel	PUBLICATION_NAME	doi:10.1007/s40273-023-01330-2
person:leader:50cca9cff5d9	Kim Dalziel	PUBLICATION_NAME	doi:10.1007/s40273-024-01354-2
person:leader:50cca9cff5d9	Kim Dalziel	PUBLICATION_NAME	doi:10.1007/s40273-024-01355-1
person:leader:50cca9cff5d9	Kim Dalziel	PUBLICATION_NAME	doi:10.1007/s40273-025-01493-0
person:leader:50cca9cff5d9	Kim Dalziel	PUBLICATION_NAME	doi:10.3390/children10101604
person:leader:50cca9cff5d9	Kim Dalziel	PUBLICATION_NAME	doi:10.3390/children8080714
person:leader:510242c8d95e	Lucky G Ngwira	PUBLICATION_NAME	doi:10.1186/s41687-023-00560-4
person:leader:510242c8d95e	Lucky G. Ngwira	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:510242c8d95e	Lucky Gift Ngwira	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:510242c8d95e	Lucky Gift Ngwira	REVIEWED_ALIAS	data/person-name-overrides.csv
person:leader:510242c8d95e	Lucky Gift Ngwira	PUBLICATION_NAME	doi:10.1186/s41687-024-00761-5
person:leader:510242c8d95e	Lucky Ngwira	CANONICAL	artefacts/01_people.csv
person:leader:521652db691b	Haode Wang	CANONICAL	artefacts/01_people.csv
person:leader:5254d920d75f	Jeremy Dietz	CANONICAL	artefacts/01_people.csv
person:leader:53444d26184b	Hsiang-Wen Lin	CANONICAL	artefacts/01_people.csv
person:leader:53444d26184b	Hsiang-Wen Lin	PUBLICATION_NAME	doi:10.1007/s11136-021-03075-x
person:leader:53444d26184b	Hsiang-Wen Lin	PUBLICATION_NAME	doi:10.1371/journal.pone.0209344
person:leader:53444d26184b	Hsiang-Wen Lin	PUBLICATION_NAME	doi:10.1371/journal.pone.0305983
person:leader:53444d26184b	Hsiang‐Wen Lin	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:557995e71b4d	Shunya Ikeda	CANONICAL	artefacts/01_people.csv
person:leader:557995e71b4d	Shunya Ikeda	PUBLICATION_NAME	doi:10.1177/0272989x211001859
person:leader:55f142e2e36b	Dr. Emma Pleeging	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:55f142e2e36b	Emma Pleeging	CANONICAL	artefacts/01_people.csv
person:leader:570ea90166a5	Nadine Zawadzkli	CANONICAL	artefacts/01_people.csv
person:leader:58f9f9b702a9	Rini Noviyani	CANONICAL	artefacts/01_people.csv
person:leader:5b6527858de5	Kristina Burström	CANONICAL	artefacts/01_people.csv
person:leader:5b6527858de5	Kristina Burström	PUBLICATION_NAME	doi:10.1007/s11136-018-1985-2
person:leader:5b6527858de5	Kristina Burström	PUBLICATION_NAME	doi:10.1007/s11136-019-02115-x
person:leader:5b6527858de5	Kristina Burström	PUBLICATION_NAME	doi:10.1136/bmjopen-2020-048176
person:leader:5b6527858de5	Kristina Burström	PUBLICATION_NAME	doi:10.1186/s12955-023-02115-z
person:leader:5b6527858de5	Kristina Burström	PUBLICATION_NAME	doi:10.2196/27669
person:leader:5c39051179f9	Maureen Rutten-van Molken	CANONICAL	artefacts/01_people.csv
person:leader:5c39051179f9	Maureen Rutten‐van Mölken	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:5c483f3c95b6	Tomos Robinson	CANONICAL	artefacts/01_people.csv
person:leader:5cc7e060e9e2	Lina Maria Serna Higuita	CANONICAL	artefacts/01_people.csv
person:leader:5cc7e060e9e2	Lina María Serna-­Higuita	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:5f455f61d442	Alex Bató	CANONICAL	artefacts/01_people.csv
person:leader:5fdc94f27d8c	Girma  Tekle Gebremariam	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:5fdc94f27d8c	Girma Tekle Gebremariam	CANONICAL	artefacts/01_people.csv
person:leader:5fdc94f27d8c	Girma Tekle Gebremariam	PUBLICATION_NAME	doi:10.1186/s12955-024-02305-3
person:leader:602c131b5ab8	Emelie Heintz	CANONICAL	artefacts/01_people.csv
person:leader:606823d7ed51	Stevanus Pangestu	CANONICAL	artefacts/01_people.csv
person:leader:606823d7ed51	Stevanus Pangestu	PUBLICATION_NAME	doi:10.1007/s10198-025-01857-5
person:leader:606823d7ed51	Stevanus Pangestu	PUBLICATION_NAME	doi:10.1007/s11136-025-03925-y
person:leader:606823d7ed51	Stevanus Pangestu	PUBLICATION_NAME	doi:10.1186/s12955-024-02303-5
person:leader:63cb6b329986	Jill Carlton	CANONICAL	artefacts/01_people.csv
person:leader:63cb6b329986	Jill Carlton	PUBLICATION_NAME	doi:10.1007/s10198-021-01306-z
person:leader:63cb6b329986	Jill Carlton	PUBLICATION_NAME	doi:10.1007/s11136-020-02718-9
person:leader:63cb6b329986	Jill Carlton	PUBLICATION_NAME	doi:10.1007/s11136-026-04230-y
person:leader:63cb6b329986	Jill Carlton	PUBLICATION_NAME	doi:10.1007/s40273-025-01550-8
person:leader:647ca7dfed2e	Hesam Ghiasvand	CANONICAL	artefacts/01_people.csv
person:leader:659c3176bede	Helen Harcombe	CANONICAL	artefacts/01_people.csv
person:leader:676057ab3f0a	Martijn Doeleman	CANONICAL	artefacts/01_people.csv
person:leader:676057ab3f0a	Martijn J. H. Doeleman	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:681e21cecf79	Mark Sculpher	CANONICAL	artefacts/01_people.csv
person:leader:697a63a74011	Soumana C Nasser	PUBLICATION_NAME	doi:10.1007/s11136-025-04003-z
person:leader:697a63a74011	Soumana C. Nasser	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:697a63a74011	Soumana Chamoun Nasser	CANONICAL	artefacts/01_people.csv
person:leader:6998de5ea5d5	Deborah A Marshall	PUBLICATION_NAME	doi:10.1016/j.pecinn.2025.100421
person:leader:6998de5ea5d5	Deborah A Marshall	PUBLICATION_NAME	doi:10.1186/s12891-024-07304-5
person:leader:6998de5ea5d5	Deborah A. Marshall	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:6998de5ea5d5	Deborah Marshall	CANONICAL	artefacts/01_people.csv
person:leader:69d083490dab	Jose Luis Pinto-Prades	CANONICAL	artefacts/01_people.csv
person:leader:69d083490dab	José Luis Pinto Prades	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:6aff23c41f98	Eri Hoshino	CANONICAL	artefacts/01_people.csv
person:leader:6b971e7fb4c3	Jonathan Nazari	CANONICAL	artefacts/01_people.csv
person:leader:6c1ce204e291	Chris Flood	CANONICAL	artefacts/01_people.csv
person:leader:6c1ce204e291	Professor Chris Flood	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:6cc4c9299d70	Goitom Molalign	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:6cc4c9299d70	Goitom Molalign Takele	CANONICAL	artefacts/01_people.csv
person:leader:6cc4c9299d70	Goitom Molalign Takele	PUBLICATION_NAME	doi:10.1186/s13643-025-03060-2
person:leader:6cc4c9299d70	goitom molalign	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:6cc4c9299d70	goitom molalign	REVIEWED_ALIAS	data/person-name-overrides.csv
person:leader:6dd0ed1ee17e	Abdulmuminu Isah	CANONICAL	artefacts/01_people.csv
person:leader:6fe4e81455db	Maksat Jumamyradov	CANONICAL	artefacts/01_people.csv
person:leader:6fe4e81455db	Maksat Jumamyradov	PUBLICATION_NAME	doi:10.1007/s40271-024-00708-4
person:leader:6fe4e81455db	Maksat Jumamyradov	PUBLICATION_NAME	doi:10.1007/s40273-024-01444-1
person:leader:6fe4e81455db	Maksat Jumamyradov	PUBLICATION_NAME	doi:10.1097/mlr.0000000000002200
person:leader:6fe4e81455db	Maksat Jumamyradov	PUBLICATION_NAME	doi:10.1136/bmjopen-2023-077256
person:leader:6fe4e81455db	Maksat Jumamyradov	PUBLICATION_NAME	doi:10.1186/s12955-024-02271-w
person:leader:708432e727df	Yirga Legesse Niriayo	CANONICAL	artefacts/01_people.csv
person:leader:708432e727df	Yirga Legesse Niriayo	PUBLICATION_NAME	doi:10.1186/s12955-025-02421-8
person:leader:73598c4735dd	Wenjing Zhou	CANONICAL	artefacts/01_people.csv
person:leader:73598c4735dd	Wenjing Zhou	PUBLICATION_NAME	doi:10.1002/ppul.71031
person:leader:73598c4735dd	Wenjing Zhou	PUBLICATION_NAME	doi:10.1007/s10198-021-01309-w
person:leader:73598c4735dd	Wenjing Zhou	PUBLICATION_NAME	doi:10.1007/s10198-024-01710-1
person:leader:73598c4735dd	Wenjing Zhou	PUBLICATION_NAME	doi:10.1007/s40273-025-01473-4
person:leader:73598c4735dd	Wenjing Zhou	PUBLICATION_NAME	doi:10.1136/bmjopen-2025-102509
person:leader:7709fc0eb80b	Hajer Falfel	CANONICAL	artefacts/01_people.csv
person:leader:78acf91f717f	Katy Gallop	CANONICAL	artefacts/01_people.csv
person:leader:78acf91f717f	Katy Gallop	PUBLICATION_NAME	doi:10.1007/s11136-024-03875-x
person:leader:78f0dc6cb8d8	A. E. Attema	PUBLICATION_NAME	doi:10.1007/s10198-021-01377-y
person:leader:78f0dc6cb8d8	Arthur Attema	CANONICAL	artefacts/01_people.csv
person:leader:78f0dc6cb8d8	Arthur E Attema	PUBLICATION_NAME	doi:10.1002/hec.4529
person:leader:78f0dc6cb8d8	Arthur E. Attema	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:78f0dc6cb8d8	Arthur E. Attema	PUBLICATION_NAME	doi:10.1007/s10198-023-01612-8
person:leader:78f0dc6cb8d8	Arthur E. Attema	PUBLICATION_NAME	doi:10.1007/s10198-025-01812-4
person:leader:79b180e028d2	Daliya Kaskirbayeva	CANONICAL	artefacts/01_people.csv
person:leader:7c20f6644adc	Jan Henrik Terheyden	CANONICAL	artefacts/01_people.csv
person:leader:7c20f6644adc	Terheyden, Jan Henrik	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:7cbcaccdbedd	Edwine Barasa	CANONICAL	artefacts/01_people.csv
person:leader:7cc6d6bc4d21	Afewerki Gebremeskel	CANONICAL	artefacts/01_people.csv
person:leader:7fbd807010a1	Kidu Gidey	CANONICAL	artefacts/01_people.csv
person:leader:7fbd807010a1	Kidu Gidey	PUBLICATION_NAME	doi:10.1186/s12955-025-02421-8
person:leader:80409a103005	Juan Pedro Alonso	CANONICAL	artefacts/01_people.csv
person:leader:80409a103005	María del Mar Alonso Montejo	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:81812806310c	Alexander Geissler	CANONICAL	artefacts/01_people.csv
person:leader:81812806310c	Alexander Geißler	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:82320ccd878a	Gisela Cristiane Miyamoto	CANONICAL	artefacts/01_people.csv
person:leader:82320ccd878a	Gisela Cristiane Miyamoto	PUBLICATION_NAME	doi:10.1007/s10198-025-01770-x
person:leader:82320ccd878a	Gisela Cristiane Miyamoto	PUBLICATION_NAME	doi:10.1007/s40273-024-01404-9
person:leader:8677f310bcd0	V. T. Reckers-Droog	PUBLICATION_NAME	doi:10.1007/s10198-021-01377-y
person:leader:8677f310bcd0	Vivian Reckers - Droog	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:8677f310bcd0	Vivian Reckers - Droog	REVIEWED_ALIAS	data/person-name-overrides.csv
person:leader:8677f310bcd0	Vivian Reckers-Droog	CANONICAL	artefacts/01_people.csv
person:leader:8677f310bcd0	Vivian Reckers-Droog	PUBLICATION_NAME	doi:10.1007/s10198-025-01823-1
person:leader:8677f310bcd0	Vivian Reckers-droog	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:8677f310bcd0	Vivian T Reckers-Droog	PUBLICATION_NAME	doi:10.1007/s10198-023-01668-6
person:leader:8873fe2331bf	Yifan Ding	CANONICAL	artefacts/01_people.csv
person:leader:8873fe2331bf	Yifan Ding	PUBLICATION_NAME	doi:10.1007/s11136-025-03917-y
person:leader:8873fe2331bf	Yifan Ding	PUBLICATION_NAME	doi:10.1007/s11136-025-04038-2
person:leader:8b1b3321c511	Lars Ehlers	CANONICAL	artefacts/01_people.csv
person:leader:8b1b3321c511	Lars Holger Ehlers	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:8b1b3321c511	Lars Holger Ehlers	PUBLICATION_NAME	doi:10.1007/s40258-021-00639-3
person:leader:8d300fb068fd	Martine Hoogendoorn	CANONICAL	artefacts/01_people.csv
person:leader:8d300fb068fd	Martine Hoogendoorn-Lips	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:8d300fb068fd	Martine Hoogendoorn-Lips	REVIEWED_ALIAS	data/person-name-overrides.csv
person:leader:8d9ce63b49ad	Lixin Zhang	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:8d9ce63b49ad	Xin Zhang	CANONICAL	artefacts/01_people.csv
person:leader:9298090f50fe	Sandjar Djalalov	CANONICAL	artefacts/01_people.csv
person:leader:942313d653a7	Gerard De Pouvourville	CANONICAL	artefacts/01_people.csv
person:leader:942313d653a7	Gérard de Pouvourville	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:942313d653a7	Gérard de Pouvourville	PUBLICATION_NAME	doi:10.1007/s40273-019-00876-4
person:leader:97c18766e2ad	Malin Regardt	CANONICAL	artefacts/01_people.csv
person:leader:9c090ecdc8b1	Lyazzat Kosherbayeva	CANONICAL	artefacts/01_people.csv
person:leader:9f2c2404b4d6	Suzana Karim	CANONICAL	artefacts/01_people.csv
person:leader:9f2c2404b4d6	Suzana Karim	PUBLICATION_NAME	doi:10.1186/s12955-022-01989-9
person:leader:a0721a90a44f	Ademola Itiola	CANONICAL	artefacts/01_people.csv
person:leader:a0721a90a44f	Ademola Itiola	PUBLICATION_NAME	doi:10.1186/s12891-024-07304-5
person:leader:a1381fb1821a	Jan A.N. Verhaar	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:a1381fb1821a	Jan Verhaar	CANONICAL	artefacts/01_people.csv
person:leader:a1e1c0434133	Piyameth Dilokthornsakul	CANONICAL	artefacts/01_people.csv
person:leader:a7d2d90e410a	Andrew Lenny	CANONICAL	artefacts/01_people.csv
person:leader:a850393650ee	Beata Koń	CANONICAL	artefacts/01_people.csv
person:leader:a88a6c88814a	Rainer Reile	CANONICAL	artefacts/01_people.csv
person:leader:a88a6c88814a	Rainer Reile	PUBLICATION_NAME	doi:10.3389/ijph.2026.1608807
person:leader:ac6298b56f5c	M Franken	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:ac6298b56f5c	Margreet Franken	CANONICAL	artefacts/01_people.csv
person:leader:ad6bbe401f11	Juntana Pattanaphesaj	CANONICAL	artefacts/01_people.csv
person:leader:ad6bbe401f11	Juntana Pattanaphesaj	PUBLICATION_NAME	doi:10.1007/s11136-021-03075-x
person:leader:ad85e8f1703b	Antony Martin	CANONICAL	artefacts/01_people.csv
person:leader:ad85e8f1703b	Antony P. Martin	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:adaf068280a4	Jarinne Woudstra-de Jong	CANONICAL	artefacts/01_people.csv
person:leader:b0332ff4018d	Christine Mpundu-Kaambwa	CANONICAL	artefacts/01_people.csv
person:leader:b0332ff4018d	Christine Mpundu‐Kaambwa	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:b0332ff4018d	Dr Christine Mpundu-Kaambwa	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:b101d0407270	Sesil Lim	CANONICAL	artefacts/01_people.csv
person:leader:b101d0407270	Sesil Lim	PUBLICATION_NAME	doi:10.1007/s40273-018-0694-6
person:leader:b1d2e25ed336	Ahmed Hamdan AlJedai	CANONICAL	artefacts/01_people.csv
person:leader:b1d2e25ed336	Professor Ahmed Hamdan AlJedai	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:b35887d0a9b8	Jeshika Singh	CANONICAL	artefacts/01_people.csv
person:leader:b35bfd45b345	Felix Masiye	CANONICAL	artefacts/01_people.csv
person:leader:b37527295362	Katie Spencer	CANONICAL	artefacts/01_people.csv
person:leader:b6c238df2db2	Aaron N. Winn	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:b6c238df2db2	Aaron Winn	CANONICAL	artefacts/01_people.csv
person:leader:b74a5997703c	Maresa Buchholz	CANONICAL	artefacts/01_people.csv
person:leader:b74a5997703c	Maresa Buchholz	PUBLICATION_NAME	doi:10.1007/s12311-023-01597-3
person:leader:b74a5997703c	Maresa Buchholz	PUBLICATION_NAME	doi:10.1007/s12311-024-01657-2
person:leader:b74a5997703c	Maresa Buchholz	PUBLICATION_NAME	doi:10.1186/s12955-026-02478-z
person:leader:b80c06c3de7d	Esther W. de Bekker‐Grob	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:b80c06c3de7d	Esther de Bekker-Grob	CANONICAL	artefacts/01_people.csv
person:leader:b939f54e06af	W.H.P. (Willem) van Veghel, MSc	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:b939f54e06af	Willem H. P. van Veghel	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:b939f54e06af	Willem van Veghel	CANONICAL	artefacts/01_people.csv
person:leader:b95f9aa0caf2	A Monteiro	SOURCE_ALIAS	artefacts/01_people.csv
person:leader:b95f9aa0caf2	Andrea L. Monteiro	CANONICAL	artefacts/01_people.csv
