publication_id	author_order	source_person_id	resolved_person_id	source_name	source_orcid	openalex_id	openalex_name	openalex_orcid	resolution_method	resolution_status	note
doi:10.1007/s40271-025-00729-7	7	author:doi:10.1007/s40271-025-00729-7:7	person:eqmember:17998	Tessa Peasgood		A5022446221	Tessa Peasgood	0000-0001-8024-7801	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40271-025-00729-7	8	author:doi:10.1007/s40271-025-00729-7:8	person:eqmember:17911	Lidia Engel		A5039737173	Lidia Engel	0000-0002-7959-3149	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40271-025-00735-9	1	orcid:0009-0000-4173-3487	person:orcid:0009-0000-4173-3487	Peiwen Jiang	0009-0000-4173-3487	A5051422828	Peiwen Jiang	0009-0000-4173-3487	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40271-025-00735-9	2	orcid:0000-0002-4476-0656	person:eqmember:17827	Deborah Street	0000-0002-4476-0656	A5053497885	Deborah J. Street	0000-0002-4476-0656	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40271-025-00735-9	3	orcid:0000-0002-8210-9936	person:eqmember:17974	Richard Norman	0000-0002-8210-9936	A5057393757	Richard Norman	0000-0002-8210-9936	CANONICAL_NAME_AND_AFFILIATION	ACCEPTED	
doi:10.1007/s40271-025-00735-9	4	orcid:0000-0002-0039-9635	person:eqmember:17976	Rosalie Viney	0000-0002-0039-9635	A5076742980	Rosalie Viney	0000-0002-0039-9635	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40271-025-00735-9	5	orcid:0000-0003-4286-8855	person:eqmember:17924	Mark Oppe	0000-0003-4286-8855	A5023709885	Mark Oppe	0000-0003-4286-8855	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40271-025-00735-9	6	orcid:0000-0003-3656-8063	person:eqmember:17807	Brendan Mulhern	0000-0003-3656-8063	A5090013218	Brendan Mulhern	0000-0003-3656-8063	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40271-025-00749-3	1	orcid:0000-0001-5030-430x	person:eqmember:21677	Cate Bailey	0000-0001-5030-430x	A5020867003	Cate Bailey	0000-0001-5030-430x	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40271-025-00749-3	2	orcid:0000-0001-8024-7801	person:eqmember:17998	Tessa Peasgood	0000-0001-8024-7801	A5022446221	Tessa Peasgood	0000-0001-8024-7801	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40271-025-00787-x	1	orcid:0000-0002-7959-3149	person:eqmember:17911	Lidia Engel	0000-0002-7959-3149	A5039737173	Lidia Engel	0000-0002-7959-3149	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40271-025-00787-x	2	author:doi:10.1007/s40271-025-00787-x:2	person:eqmember:17946	Nancy Devlin		A5103206776	Nancy Devlin	0000-0002-1561-5361	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40271-025-00787-x	3	author:doi:10.1007/s40271-025-00787-x:3	person:orcid:0000-0002-4186-314x	Briony Dow		A5004840956	Briony Dow	0000-0002-4186-314x	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40271-025-00787-x	4	author:doi:10.1007/s40271-025-00787-x:4	person:orcid:0000-0002-0525-8516	Andrew Gilbert		A5028331339	Andrew Simon Gilbert	0000-0002-0525-8516	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40271-025-00787-x	5	author:doi:10.1007/s40271-025-00787-x:5	person:eqmember:17807	Brendan Mulhern		A5090013218	Brendan Mulhern	0000-0003-3656-8063	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40271-025-00787-x	6	author:doi:10.1007/s40271-025-00787-x:6	person:eqmember:17998	Tessa Peasgood		A5022446221	Tessa Peasgood	0000-0001-8024-7801	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40271-025-00787-x	7	author:doi:10.1007/s40271-025-00787-x:7	person:eqmember:17976	Rosalie Viney		A5076742980	Rosalie Viney	0000-0002-0039-9635	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40271-025-00787-x	8	author:doi:10.1007/s40271-025-00787-x:8	person:orcid:0000-0002-7302-7293	Frances Batchelor		A5060708607	Frances Batchelor	0000-0002-7302-7293	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-015-0292-9	1	author:doi:10.1007/s40273-015-0292-9:1	person:eqmember:17851	Feng Xie		A5102994482	Feng Xie	0000-0003-3454-6266	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-015-0292-9	2	author:doi:10.1007/s40273-015-0292-9:2	person:eqmember:17988	A Simon Pickard		A5058888906	A. Simon Pickard	0000-0001-5645-7091	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-015-0292-9	3	author:doi:10.1007/s40273-015-0292-9:3	person:eqmember:17964	Paul F M Krabbe		A5061371202	Paul F. M. Krabbe	0000-0001-6042-1243	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-015-0292-9	4	author:doi:10.1007/s40273-015-0292-9:4	person:orcid:0000-0001-6780-0019	Dennis Revicki		A5001054264	Dennis A. Revicki	0000-0001-6780-0019	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-015-0292-9	5	author:doi:10.1007/s40273-015-0292-9:5	person:eqmember:17976	Rosalie Viney		A5076742980	Rosalie Viney	0000-0002-0039-9635	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-015-0292-9	6	author:doi:10.1007/s40273-015-0292-9:6	person:eqmember:17946	Nancy Devlin		A5103206776	Nancy Devlin	0000-0002-1561-5361	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-015-0292-9	7	author:doi:10.1007/s40273-015-0292-9:7	person:orcid:0000-0002-1998-9408	David Feeny		A5035248555	David Feeny	0000-0002-1998-9408	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-016-0404-1	1	author:doi:10.1007/s40273-016-0404-1:1	person:eqmember:17924	Mark Oppe		A5023709885	Mark Oppe	0000-0003-4286-8855	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-016-0404-1	2	author:doi:10.1007/s40273-016-0404-1:2	person:eqmember:17897	Kim Rand-Hendriksen		A5041551368	Kim Rand	0000-0001-7692-4099	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-016-0404-1	3	author:doi:10.1007/s40273-016-0404-1:3	person:eqmember:17901	Koonal Shah		A5083575745	Koonal Shah	0000-0002-4927-7858	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-016-0404-1	4	author:doi:10.1007/s40273-016-0404-1:4	person:eqmember:17893	Juan M Ramos‐Goñi		A5047957689	Juan Manuel Ramos-Goñi	0000-0002-9568-5190	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-016-0404-1	5	author:doi:10.1007/s40273-016-0404-1:5	person:eqmember:17944	Nan Luo		A5064398143	Nan Luo	0000-0001-7980-6979	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-017-0538-9	1	author:doi:10.1007/s40273-017-0538-9:1	person:eqmember:17855	Fredrick Dermawan Purba		A5059806422	Fredrick Dermawan Purba	0000-0002-7336-3043	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-017-0538-9	2	author:doi:10.1007/s40273-017-0538-9:2	person:openalex:A5113535557	Joke A M Hunfeld		A5113535557	Joke A. M. Hunfeld		AUTHOR_OPENALEX_ID	ACCEPTED	
doi:10.1007/s40273-017-0538-9	3	author:doi:10.1007/s40273-017-0538-9:3	person:orcid:0000-0002-9526-6922	Aulia Iskandarsyah		A5037744802	Aulia Iskandarsyah	0000-0002-9526-6922	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-017-0538-9	4	author:doi:10.1007/s40273-017-0538-9:4	person:leader:fbb9eb69f451	Titi Sahidah Fitriana		A5049547434	Titi Sahidah Fitriana	0000-0001-5062-6886	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-017-0538-9	5	author:doi:10.1007/s40273-017-0538-9:5	person:orcid:0000-0001-5126-9104	Sawitri Supardi Sadarjoen		A5014483970	Sawitri S. Sadarjoen	0000-0001-5126-9104	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-017-0538-9	6	author:doi:10.1007/s40273-017-0538-9:6	person:eqmember:17893	Juan Manuel Ramos-Goñi		A5047957689	Juan Manuel Ramos-Goñi	0000-0002-9568-5190	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-017-0538-9	7	author:doi:10.1007/s40273-017-0538-9:7	person:orcid:0000-0002-7319-7188	Jan Passchier		A5026470404	Jan Passchier	0000-0002-7319-7188	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-017-0538-9	8	author:doi:10.1007/s40273-017-0538-9:8	person:eqmember:17875	Jan J V Busschbach		A5020122364	Jan J.V. Busschbach	0000-0002-8602-0381	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-018-0615-8	1	author:doi:10.1007/s40273-018-0615-8:1	person:eqmember:17905	Kristina Ludwig		A5035184665	Kristina Ludwig	0000-0002-4306-4667	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-018-0615-8	2	author:doi:10.1007/s40273-018-0615-8:2	person:orcid:0000-0002-3745-4060	J-Matthias Graf von der Schulenburg		A5018451810	J.﻿-﻿Matthias Graf von der Schulenburg	0000-0002-3745-4060	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-018-0615-8	3	author:doi:10.1007/s40273-018-0615-8:3	person:eqmember:18010	Wolfgang Greiner		A5001823062	Wolfgang Greiner	0000-0001-9552-6969	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-018-0623-8	1	author:doi:10.1007/s40273-018-0623-8:1	person:eqmember:19005	Mathieu F Janssen		A5020933378	Mathieu F. Janssen	0000-0001-6602-6949	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-018-0623-8	2	author:doi:10.1007/s40273-018-0623-8:2	person:eqmember:17861	Gouke J Bonsel		A5047977076	Gouke J. Bonsel	0000-0002-8364-1086	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-018-0623-8	3	author:doi:10.1007/s40273-018-0623-8:3	person:eqmember:17944	Nan Luo		A5064398143	Nan Luo	0000-0001-7980-6979	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-018-0642-5	1	orcid:0000-0001-9729-6992	person:eqmember:17869	Ines Buchholz	0000-0001-9729-6992	A5043257626	Ines Buchholz	0000-0001-9729-6992	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-018-0642-5	2	author:doi:10.1007/s40273-018-0642-5:2	person:eqmember:19005	Mathieu F. Janssen		A5020933378	Mathieu F. Janssen	0000-0001-6602-6949	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-018-0642-5	3	author:doi:10.1007/s40273-018-0642-5:3	person:eqmember:18000	Thomas Kohlmann		A5031953969	Thomas Kohlmann	0000-0002-5956-8309	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-018-0642-5	4	author:doi:10.1007/s40273-018-0642-5:4	person:eqmember:18018	You-Shan Feng		A5091571513	You‐Shan Feng	0000-0003-1509-3409	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-018-0647-0	1	orcid:0000-0001-9125-1697	person:orcid:0000-0001-9125-1697	Anna Selivanova	0000-0001-9125-1697	A5112390873	Anna Selivanova		AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-018-0647-0	2	author:doi:10.1007/s40273-018-0647-0:2	person:orcid:0000-0002-6463-1106	Erik Buskens		A5077488640	Erik Buskens	0000-0002-6463-1106	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-018-0647-0	3	author:doi:10.1007/s40273-018-0647-0:3	person:eqmember:17964	Paul F. M. Krabbe		A5061371202	Paul F. M. Krabbe	0000-0001-6042-1243	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-018-0694-6	1	orcid:0000-0002-2227-8906	person:leader:b101d0407270	Sesil Lim	0000-0002-2227-8906	A5010929980	Sesil Lim	0000-0002-2227-8906	REVIEWED_AUTHORSHIP_MERGE	ACCEPTED	Exact uncommon name plus EuroQol project and publication evidence in the same specialized DCE research program
doi:10.1007/s40273-018-0694-6	2	author:doi:10.1007/s40273-018-0694-6:2	person:eqmember:17920	Marcel F. Jonker		A5063358434	Marcel F. Jonker	0000-0001-8433-1402	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-018-0694-6	3	author:doi:10.1007/s40273-018-0694-6:3	person:eqmember:17924	Mark Oppe		A5023709885	Mark Oppe	0000-0003-4286-8855	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-018-0694-6	4	author:doi:10.1007/s40273-018-0694-6:4	person:orcid:0000-0002-0412-4276	Bas Donkers		A5033508635	Bas Donkers	0000-0002-0412-4276	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-018-0694-6	5	author:doi:10.1007/s40273-018-0694-6:5	person:eqmember:17837	Elly Stolk		A5033903811	Elly Stolk	0000-0001-5968-0416	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-019-00811-7	1	author:doi:10.1007/s40273-019-00811-7:1	person:eqmember:17831	Dominik Golicki		A5035126117	Dominik Golicki	0000-0001-7741-4760	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-019-00811-7	2	author:doi:10.1007/s40273-019-00811-7:2	person:eqmember:17934	Michał Jakubczyk		A5015781187	Michał Jakubczyk	0000-0002-0006-6769	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-019-00811-7	3	author:doi:10.1007/s40273-019-00811-7:3	person:openalex:A5013644553	Katarzyna Graczyk		A5013644553	Katarzyna Graczyk		AUTHOR_OPENALEX_ID	ACCEPTED	
doi:10.1007/s40273-019-00811-7	4	author:doi:10.1007/s40273-019-00811-7:4	person:orcid:0000-0002-3730-1996	Maciej Niewada		A5068277876	Maciej Niewada	0000-0002-3730-1996	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-019-00854-w	1	author:doi:10.1007/s40273-019-00854-w:1	person:openalex:A5048456007	Xinyu Qian		A5048456007	Xinyu Qian		AUTHOR_OPENALEX_ID	ACCEPTED	
doi:10.1007/s40273-019-00854-w	2	author:doi:10.1007/s40273-019-00854-w:2	person:eqmember:18648	Rachel Lee-Yin Tan		A5047279366	Rachel Lee-Yin Tan	0000-0002-4610-1195	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-019-00854-w	3	author:doi:10.1007/s40273-019-00854-w:3	person:eqmember:17913	Ling-Hsiang Chuang		A5057802030	Ling‐Hsiang Chuang		CANONICAL_OPENALEX_ID	ACCEPTED	
doi:10.1007/s40273-019-00854-w	4	author:doi:10.1007/s40273-019-00854-w:4	person:eqmember:17944	Nan Luo		A5064398143	Nan Luo	0000-0001-7980-6979	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-019-00876-4	1	author:doi:10.1007/s40273-019-00876-4:1	person:orcid:0000-0001-6783-0023	Luiz Flavio Andrade		A5001433251	Luiz Flavio Andrade	0000-0001-6783-0023	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-019-00876-4	2	author:doi:10.1007/s40273-019-00876-4:2	person:eqmember:17905	Kristina Ludwig		A5035184665	Kristina Ludwig	0000-0002-4306-4667	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-019-00876-4	3	author:doi:10.1007/s40273-019-00876-4:3	person:eqmember:17893	Juan Manuel Ramos Goni		A5049678494	Juan Manuel Ramos Goñi		CANONICAL_PROPAGATED_EXACT_NAME	ACCEPTED	exact name recurs after source-confirmed canonical linkage
doi:10.1007/s40273-019-00876-4	4	author:doi:10.1007/s40273-019-00876-4:4	person:eqmember:17924	Mark Oppe		A5023709885	Mark Oppe	0000-0003-4286-8855	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-019-00876-4	5	orcid:0000-0002-5941-6823	person:leader:942313d653a7	Gérard de Pouvourville	0000-0002-5941-6823	A5085975930	Gérard de Pouvourville	0000-0002-5941-6823	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-020-00994-4	1	author:doi:10.1007/s40273-020-00994-4:1	person:eqmember:18006	Valentina Prevolnik Rupel		A5091343801	Valentina Prevolnik Rupel	0000-0002-1238-7156	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-020-00994-4	2	author:doi:10.1007/s40273-020-00994-4:2	person:orcid:0000-0001-9970-3045	Marko Ogorevc		A5055015672	Marko Ogorevc	0000-0001-9970-3045	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-020-00994-4	3	author:doi:10.1007/s40273-020-00994-4:3	group:impact-hta-hrqol-group	IMPACT HTA HRQoL Group			IMPACT HTA HRQoL Group		COLLECTIVE_AUTHOR	ACCEPTED	
doi:10.1007/s40273-021-01002-z	1	author:doi:10.1007/s40273-021-01002-z:1	person:openalex:A5019640605	Sahar A Al Shabasy		A5019640605	Sahar Al Shabasy		AUTHOR_OPENALEX_ID	ACCEPTED	
doi:10.1007/s40273-021-01002-z	2	author:doi:10.1007/s40273-021-01002-z:2	person:orcid:0000-0002-5956-8990	Maggie M Abbassi		A5032499712	Maggie Abbassi	0000-0002-5956-8990	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-021-01002-z	3	author:doi:10.1007/s40273-021-01002-z:3	person:eqmember:19003	Aureliano Paolo Finch		A5055927783	Aureliano Paolo Finch	0000-0003-1438-321x	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-021-01002-z	4	author:doi:10.1007/s40273-021-01002-z:4	person:orcid:0000-0001-9502-4678	Darrin Baines		A5049552804	Darrin Baines	0000-0001-9502-4678	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-021-01002-z	5	author:doi:10.1007/s40273-021-01002-z:5	person:leader:39e3bb2019e3	Samar F Farid		A5091305227	Samar Farid	0000-0002-6048-847x	REVIEWED_AUTHORSHIP_MERGE	ACCEPTED	Exact name variant with the same ORCID and OpenAlex identity as the project leader
doi:10.1007/s40273-021-01100-y	1	author:doi:10.1007/s40273-021-01100-y:1	person:openalex:A5019640605	Sahar Al Shabasy		A5019640605	Sahar Al Shabasy		AUTHOR_OPENALEX_ID	ACCEPTED	
doi:10.1007/s40273-021-01100-y	2	author:doi:10.1007/s40273-021-01100-y:2	person:orcid:0000-0002-5956-8990	Maggie Abbassi		A5032499712	Maggie Abbassi	0000-0002-5956-8990	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-021-01100-y	3	author:doi:10.1007/s40273-021-01100-y:3	person:eqmember:19003	Aureliano Finch		A5055927783	Aureliano Paolo Finch	0000-0003-1438-321x	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-021-01100-y	4	author:doi:10.1007/s40273-021-01100-y:4	person:eqmember:17805	Bram Roudijk		A5028508726	Bram Roudijk	0000-0001-5000-0875	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-021-01100-y	5	author:doi:10.1007/s40273-021-01100-y:5	person:orcid:0000-0001-9502-4678	Darrin Baines		A5049552804	Darrin Baines	0000-0001-9502-4678	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-021-01100-y	6	author:doi:10.1007/s40273-021-01100-y:6	person:leader:39e3bb2019e3	Samar Farid		A5091305227	Samar Farid	0000-0002-6048-847x	CANONICAL_NAME_AND_LINKED_PROJECT	ACCEPTED	
doi:10.1007/s40273-021-01109-3	1	author:doi:10.1007/s40273-021-01109-3:1	person:eqmember:18002	Tianxin Pan		A5044860561	Tianxin Pan	0000-0002-2243-8818	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-021-01109-3	2	author:doi:10.1007/s40273-021-01109-3:2	person:eqmember:17807	Brendan Mulhern		A5090013218	Brendan Mulhern	0000-0003-3656-8063	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-021-01109-3	3	author:doi:10.1007/s40273-021-01109-3:3	person:eqmember:17976	Rosalie Viney		A5076742980	Rosalie Viney	0000-0002-0039-9635	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-021-01109-3	4	author:doi:10.1007/s40273-021-01109-3:4	person:eqmember:17974	Richard Norman		A5101841802	Richard Norman	0000-0002-3112-3893	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-021-01109-3	5	author:doi:10.1007/s40273-021-01109-3:5	person:orcid:0000-0001-6159-2482	Janel Hanmer		A5022672409	Janel Hanmer	0000-0001-6159-2482	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-021-01109-3	6	author:doi:10.1007/s40273-021-01109-3:6	person:eqmember:17946	Nancy Devlin		A5103206776	Nancy Devlin	0000-0002-1561-5361	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01143-9	1	author:doi:10.1007/s40273-022-01143-9:1	person:orcid:0000-0002-4832-7833	Simone Kreimeier		A5033965888	Simone Kreimeier	0000-0002-4832-7833	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01143-9	2	author:doi:10.1007/s40273-022-01143-9:2	person:eqmember:17821	David Mott		A5009132187	David Mott	0000-0001-5959-8447	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01143-9	3	author:doi:10.1007/s40273-022-01143-9:3	person:eqmember:17905	Kristina Ludwig		A5035184665	Kristina Ludwig	0000-0002-4306-4667	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01143-9	4	author:doi:10.1007/s40273-022-01143-9:4	person:eqmember:18010	Wolfgang Greiner		A5001823062	Wolfgang Greiner	0000-0001-9552-6969	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01143-9	5	author:doi:10.1007/s40273-022-01143-9:5	group:impact-hta-hrqol-group	IMPACT HTA HRQoL Group			IMPACT HTA HRQoL Group		COLLECTIVE_AUTHOR	ACCEPTED	
doi:10.1007/s40273-022-01172-4	1	author:doi:10.1007/s40273-022-01172-4:1	person:eqmember:19005	Mathieu F Janssen		A5020933378	Mathieu F. Janssen	0000-0001-6602-6949	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01172-4	2	author:doi:10.1007/s40273-022-01172-4:2	person:eqmember:17869	Ines Buchholz		A5043257626	Ines Buchholz	0000-0001-9729-6992	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01172-4	3	author:doi:10.1007/s40273-022-01172-4:3	person:eqmember:17831	Dominik Golicki		A5035126117	Dominik Golicki	0000-0001-7741-4760	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01172-4	4	author:doi:10.1007/s40273-022-01172-4:4	person:eqmember:17861	Gouke J Bonsel		A5047977076	Gouke J. Bonsel	0000-0002-8364-1086	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01208-9	1	author:doi:10.1007/s40273-022-01208-9:1	person:openalex:A5019640605	Sahar Al Shabasy		A5019640605	Sahar Al Shabasy		AUTHOR_OPENALEX_ID	ACCEPTED	
doi:10.1007/s40273-022-01208-9	2	author:doi:10.1007/s40273-022-01208-9:2	person:eqmember:17805	Bram Roudijk		A5028508726	Bram Roudijk	0000-0001-5000-0875	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01208-9	3	author:doi:10.1007/s40273-022-01208-9:3	person:orcid:0000-0002-5956-8990	Maggie Abbassi		A5032499712	Maggie Abbassi	0000-0002-5956-8990	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01208-9	4	author:doi:10.1007/s40273-022-01208-9:4	person:eqmember:19003	Aureliano Finch		A5055927783	Aureliano Paolo Finch	0000-0003-1438-321x	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01208-9	5	author:doi:10.1007/s40273-022-01208-9:5	person:eqmember:17837	Elly Stolk		A5033903811	Elly Stolk	0000-0001-5968-0416	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01208-9	6	orcid:0000-0002-6048-847x	person:leader:39e3bb2019e3	Samar Farid	0000-0002-6048-847x	A5091305227	Samar Farid	0000-0002-6048-847x	CANONICAL_NAME_AND_LINKED_PROJECT	ACCEPTED	
doi:10.1007/s40273-022-01210-1	1	orcid:0000-0001-5062-6886	person:leader:fbb9eb69f451	Titi Sahidah Fitriana	0000-0001-5062-6886	A5049547434	Titi Sahidah Fitriana	0000-0001-5062-6886	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01210-1	2	author:doi:10.1007/s40273-022-01210-1:2	person:eqmember:17805	Bram Roudijk		A5028508726	Bram Roudijk	0000-0001-5000-0875	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01210-1	3	author:doi:10.1007/s40273-022-01210-1:3	person:eqmember:17855	Fredrick Dermawan Purba		A5059806422	Fredrick Dermawan Purba	0000-0002-7336-3043	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01210-1	4	author:doi:10.1007/s40273-022-01210-1:4	person:eqmember:17875	Jan J. V. Busschbach		A5020122364	Jan J.V. Busschbach	0000-0002-8602-0381	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01210-1	5	author:doi:10.1007/s40273-022-01210-1:5	person:eqmember:17837	Elly Stolk		A5033903811	Elly Stolk	0000-0001-5968-0416	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01216-9	1	author:doi:10.1007/s40273-022-01216-9:1	person:eqmember:18019	Zhihao Yang		A5028809099	Zhihao Yang	0000-0001-5468-0847	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01216-9	2	author:doi:10.1007/s40273-022-01216-9:2	person:orcid:0000-0002-2739-6995	Jie Jiang		A5010029872	Jie Jiang	0000-0002-2739-6995	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01216-9	3	author:doi:10.1007/s40273-022-01216-9:3	person:leader:fa3dd095d626	Pei Wang		A5100462659	Pei Wang	0000-0003-3661-3944	CANONICAL_PROPAGATED_OPENALEX	ACCEPTED	same OpenAlex author occurs in a source-confirmed canonical paper
doi:10.1007/s40273-022-01216-9	4	author:doi:10.1007/s40273-022-01216-9:4	person:eqmember:18012	Xuejing Jin		A5008581679	Xuejing Jin	0000-0003-3513-2364	CANONICAL_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01216-9	5	author:doi:10.1007/s40273-022-01216-9:5	person:orcid:0000-0002-6012-2785	Jing Wu		A5051441138	Jing Wu	0000-0002-6012-2785	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01216-9	6	author:doi:10.1007/s40273-022-01216-9:6	person:orcid:0000-0003-3187-2007	Yu Fang		A5050744717	Yu Fang	0000-0003-3187-2007	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01216-9	7	author:doi:10.1007/s40273-022-01216-9:7	person:orcid:0000-0003-4392-760x	Da Feng		A5101454822	Da Feng	0000-0003-4392-760x	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01216-9	8	author:doi:10.1007/s40273-022-01216-9:8	person:orcid:0000-0003-4509-1308	Xiaoyu Xi		A5103185016	Xiaoyu Xi	0000-0003-4509-1308	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01216-9	9	author:doi:10.1007/s40273-022-01216-9:9	person:orcid:0000-0001-8144-6220	Shunping Li		A5043629216	Shunping Li	0000-0001-8144-6220	AUTHOR_ORCID	ACCEPTED	
doi:10.1007/s40273-022-01216-9	10	author:doi:10.1007/s40273-022-01216-9:10	person:orcid:0000-0001-7928-1260	Mingxia Jing		A5102780130	Mingxia Jing	0000-0001-7928-1260	AUTHOR_ORCID	ACCEPTED	
