source,target,coauthored_paper_count,layout_distance,publication_ids,dois
person:author:doi:10.2196/27669:10,person:eqmember:17823,1,1.0,doi:10.2196/27669,10.2196/27669
person:author:doi:10.2196/27669:10,person:eqmember:17946,1,1.0,doi:10.2196/27669,10.2196/27669
person:author:doi:10.2196/27669:10,person:leader:5b6527858de5,1,1.0,doi:10.2196/27669,10.2196/27669
person:author:doi:10.2196/27669:10,person:orcid:0000-0001-6534-1242,1,1.0,doi:10.2196/27669,10.2196/27669
person:author:doi:10.2196/27669:10,person:orcid:0000-0002-6182-499x,1,1.0,doi:10.2196/27669,10.2196/27669
person:author:doi:10.2196/27669:10,person:orcid:0000-0003-1079-5655,1,1.0,doi:10.2196/27669,10.2196/27669
person:author:doi:10.2196/27669:8,person:author:doi:10.2196/27669:9,1,1.0,doi:10.2196/27669,10.2196/27669
person:author:doi:10.2196/27669:8,person:eqmember:17823,1,1.0,doi:10.2196/27669,10.2196/27669
person:author:doi:10.2196/27669:8,person:eqmember:17946,1,1.0,doi:10.2196/27669,10.2196/27669
person:author:doi:10.2196/27669:8,person:leader:5b6527858de5,1,1.0,doi:10.2196/27669,10.2196/27669
person:author:doi:10.2196/27669:8,person:orcid:0000-0001-6534-1242,1,1.0,doi:10.2196/27669,10.2196/27669
person:author:doi:10.2196/27669:8,person:orcid:0000-0002-6182-499x,1,1.0,doi:10.2196/27669,10.2196/27669
person:author:doi:10.2196/27669:8,person:orcid:0000-0003-1079-5655,1,1.0,doi:10.2196/27669,10.2196/27669
person:author:doi:10.2196/27669:9,person:eqmember:17823,1,1.0,doi:10.2196/27669,10.2196/27669
person:author:doi:10.2196/27669:9,person:eqmember:17946,1,1.0,doi:10.2196/27669,10.2196/27669
person:author:doi:10.2196/27669:9,person:leader:5b6527858de5,1,1.0,doi:10.2196/27669,10.2196/27669
person:author:doi:10.2196/27669:9,person:orcid:0000-0001-6534-1242,1,1.0,doi:10.2196/27669,10.2196/27669
person:author:doi:10.2196/27669:9,person:orcid:0000-0002-6182-499x,1,1.0,doi:10.2196/27669,10.2196/27669
person:author:doi:10.2196/27669:9,person:orcid:0000-0003-1079-5655,1,1.0,doi:10.2196/27669,10.2196/27669
person:author:doi:10.3390/children8080714:10,person:eqmember:17807,1,1.0,doi:10.3390/children8080714,10.3390/children8080714
person:author:doi:10.3390/children8080714:10,person:eqmember:17946,1,1.0,doi:10.3390/children8080714,10.3390/children8080714
person:author:doi:10.3390/children8080714:10,person:leader:50cca9cff5d9,1,1.0,doi:10.3390/children8080714,10.3390/children8080714
person:author:doi:10.3390/children8080714:10,person:openalex:A5013588948,1,1.0,doi:10.3390/children8080714,10.3390/children8080714
person:author:doi:10.3390/children8080714:10,person:openalex:A5062956353,1,1.0,doi:10.3390/children8080714,10.3390/children8080714
person:author:doi:10.3390/children8080714:10,person:orcid:0000-0002-5332-5226,1,1.0,doi:10.3390/children8080714,10.3390/children8080714
person:author:doi:10.3390/children8080714:10,person:orcid:0000-0002-6451-2713,1,1.0,doi:10.3390/children8080714,10.3390/children8080714
person:author:doi:10.3390/children8080714:10,person:orcid:0000-0003-3017-2770,1,1.0,doi:10.3390/children8080714,10.3390/children8080714
person:author:doi:10.4314/ahs.v23i4.63:2,person:eqmember:17877,1,1.0,doi:10.4314/ahs.v23i4.63,10.4314/ahs.v23i4.63
person:author:doi:10.5492/wjccm.v11.i4.236:19,person:eqmember:17851,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:author:doi:10.5492/wjccm.v11.i4.236:19,person:eqmember:17879,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:author:doi:10.5492/wjccm.v11.i4.236:19,person:leader:ef46534448d4,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:author:doi:10.5492/wjccm.v11.i4.236:19,person:orcid:0000-0001-6610-3369,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:author:doi:10.5492/wjccm.v11.i4.236:19,person:orcid:0000-0001-7147-2222,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:author:doi:10.5492/wjccm.v11.i4.236:19,person:orcid:0000-0001-8076-9626,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:author:doi:10.5492/wjccm.v11.i4.236:19,person:orcid:0000-0001-9749-1747,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:author:doi:10.5492/wjccm.v11.i4.236:19,person:orcid:0000-0002-0360-3427,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:author:doi:10.5492/wjccm.v11.i4.236:19,person:orcid:0000-0002-1002-2989,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:author:doi:10.5492/wjccm.v11.i4.236:19,person:orcid:0000-0002-2874-8948,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:author:doi:10.5492/wjccm.v11.i4.236:19,person:orcid:0000-0002-2903-1631,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:author:doi:10.5492/wjccm.v11.i4.236:19,person:orcid:0000-0002-6213-5264,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:author:doi:10.5492/wjccm.v11.i4.236:19,person:orcid:0000-0002-6530-5513,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:author:doi:10.5492/wjccm.v11.i4.236:19,person:orcid:0000-0002-7299-6594,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:author:doi:10.5492/wjccm.v11.i4.236:19,person:orcid:0000-0002-8293-7061,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:author:doi:10.5492/wjccm.v11.i4.236:19,person:orcid:0000-0002-9527-0577,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:author:doi:10.5492/wjccm.v11.i4.236:19,person:orcid:0000-0003-0331-5182,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:author:doi:10.5492/wjccm.v11.i4.236:19,person:orcid:0000-0003-1231-1490,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:author:doi:10.5492/wjccm.v11.i4.236:19,person:orcid:0000-0003-3571-3871,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:author:doi:10.5492/wjccm.v11.i4.236:19,person:orcid:0000-0003-3633-6596,1,1.0,doi:10.5492/wjccm.v11.i4.236,10.5492/wjccm.v11.i4.236
person:author:f71bb2323624605d,person:eqmember:17835,1,1.0,doi:10.1016/j.jval.2025.02.001,10.1016/j.jval.2025.02.001
person:author:f71bb2323624605d,person:eqmember:17851,1,1.0,doi:10.1016/j.jval.2025.02.001,10.1016/j.jval.2025.02.001
person:author:f71bb2323624605d,person:openalex:A5012904054,1,1.0,doi:10.1016/j.jval.2025.02.001,10.1016/j.jval.2025.02.001
person:author:f71bb2323624605d,person:openalex:A5026959850,1,1.0,doi:10.1016/j.jval.2025.02.001,10.1016/j.jval.2025.02.001
person:author:f71bb2323624605d,person:openalex:A5028373695,1,1.0,doi:10.1016/j.jval.2025.02.001,10.1016/j.jval.2025.02.001
person:author:f71bb2323624605d,person:openalex:A5039308938,1,1.0,doi:10.1016/j.jval.2025.02.001,10.1016/j.jval.2025.02.001
person:author:f71bb2323624605d,person:openalex:A5052884545,1,1.0,doi:10.1016/j.jval.2025.02.001,10.1016/j.jval.2025.02.001
person:author:f71bb2323624605d,person:openalex:A5101821097,1,1.0,doi:10.1016/j.jval.2025.02.001,10.1016/j.jval.2025.02.001
person:author:f71bb2323624605d,person:openalex:A5115594934,1,1.0,doi:10.1016/j.jval.2025.02.001,10.1016/j.jval.2025.02.001
person:author:f71bb2323624605d,person:orcid:0000-0001-9364-5788,1,1.0,doi:10.1016/j.jval.2025.02.001,10.1016/j.jval.2025.02.001
person:eqmember:17787,person:eqmember:17819,1,1.0,doi:10.1007/s10198-021-01412-y,10.1007/s10198-021-01412-y
person:eqmember:17787,person:eqmember:17837,1,1.0,doi:10.1007/s10198-021-01412-y,10.1007/s10198-021-01412-y
person:eqmember:17787,person:leader:5fdc94f27d8c,1,1.0,doi:10.1186/s12955-024-02305-3,10.1186/s12955-024-02305-3
person:eqmember:17787,person:leader:d9674d98607b,1,1.0,doi:10.1007/s10198-021-01412-y,10.1007/s10198-021-01412-y
person:eqmember:17787,person:openalex:A5008794902,1,1.0,doi:10.1007/s10198-021-01412-y,10.1007/s10198-021-01412-y
person:eqmember:17787,person:openalex:A5032844648,1,1.0,doi:10.1007/s10198-021-01412-y,10.1007/s10198-021-01412-y
person:eqmember:17787,person:openalex:A5050491421,1,1.0,doi:10.1186/s12955-024-02305-3,10.1186/s12955-024-02305-3
person:eqmember:17787,person:openalex:A5072165119,1,1.0,doi:10.1186/s12955-024-02305-3,10.1186/s12955-024-02305-3
person:eqmember:17787,person:orcid:0000-0002-3581-6451,1,1.0,doi:10.1186/s12955-024-02305-3,10.1186/s12955-024-02305-3
person:eqmember:17787,person:orcid:0000-0002-3614-2401,1,1.0,doi:10.1186/s12955-024-02305-3,10.1186/s12955-024-02305-3
person:eqmember:17790,person:eqmember:17819,1,1.0,doi:10.1007/s10198-021-01306-z,10.1007/s10198-021-01306-z
person:eqmember:17790,person:eqmember:17946,1,1.0,doi:10.1007/s10198-021-01306-z,10.1007/s10198-021-01306-z
person:eqmember:17790,person:eqmember:17960,1,1.0,doi:10.1186/s12955-021-01858-x,10.1186/s12955-021-01858-x
person:eqmember:17790,person:eqmember:17998,1,1.0,doi:10.1007/s10198-021-01306-z,10.1007/s10198-021-01306-z
person:eqmember:17790,person:leader:63cb6b329986,1,1.0,doi:10.1007/s10198-021-01306-z,10.1007/s10198-021-01306-z
person:eqmember:17790,person:leader:e448059d8472,1,1.0,doi:10.1186/s12955-021-01858-x,10.1186/s12955-021-01858-x
person:eqmember:17790,person:openalex:A5072547675,1,1.0,doi:10.1007/s10198-021-01306-z,10.1007/s10198-021-01306-z
person:eqmember:17790,person:openalex:A5111788632,1,1.0,doi:10.1007/s10198-021-01306-z,10.1007/s10198-021-01306-z
person:eqmember:17790,person:orcid:0000-0001-9071-2842,1,1.0,doi:10.1007/s10198-021-01306-z,10.1007/s10198-021-01306-z
person:eqmember:17790,person:orcid:0000-0002-0680-7353,1,1.0,doi:10.1007/s10198-021-01306-z,10.1007/s10198-021-01306-z
person:eqmember:17790,person:orcid:0000-0003-0851-8341,1,1.0,doi:10.1007/s10198-021-01306-z,10.1007/s10198-021-01306-z
person:eqmember:17790,person:orcid:0000-0003-4609-3911,1,1.0,doi:10.1007/s10198-021-01306-z,10.1007/s10198-021-01306-z
person:eqmember:17791,person:eqmember:17823,1,1.0,doi:10.1177/0272989x251380556,10.1177/0272989x251380556
person:eqmember:17791,person:eqmember:17829,1,1.0,doi:10.1186/s12955-020-01410-3,10.1186/s12955-020-01410-3
person:eqmember:17791,person:eqmember:17845,1,1.0,doi:10.1007/s11136-024-03875-x,10.1007/s11136-024-03875-x
person:eqmember:17791,person:eqmember:17946,1,1.0,doi:10.1177/0272989x251380556,10.1177/0272989x251380556
person:eqmember:17791,person:leader:78acf91f717f,1,1.0,doi:10.1007/s11136-024-03875-x,10.1007/s11136-024-03875-x
person:eqmember:17791,person:openalex:A5031125763,1,1.0,doi:10.1007/s11136-024-03875-x,10.1007/s11136-024-03875-x
person:eqmember:17791,person:openalex:A5090671455,1,1.0,doi:10.1007/s11136-024-03875-x,10.1007/s11136-024-03875-x
person:eqmember:17791,person:openalex:A5111900822,1,1.0,doi:10.1177/0272989x251380556,10.1177/0272989x251380556
person:eqmember:17791,person:orcid:0009-0005-5260-4652,1,1.0,doi:10.1177/0272989x251380556,10.1177/0272989x251380556
person:eqmember:17795,person:eqmember:18012,1,1.0,doi:10.1016/j.jval.2024.11.006,10.1016/j.jval.2024.11.006
person:eqmember:17795,person:leader:e441983c0a65,1,1.0,doi:10.1007/s11136-024-03618-y,10.1007/s11136-024-03618-y
person:eqmember:17795,person:openalex:A5032068645,1,1.0,doi:10.1002/hsr2.70308,10.1002/hsr2.70308
person:eqmember:17795,person:openalex:A5040717022,1,1.0,doi:10.1186/s12955-023-02207-w,10.1186/s12955-023-02207-w
person:eqmember:17795,person:openalex:A5058639972,1,1.0,doi:10.1186/s12955-023-02207-w,10.1186/s12955-023-02207-w
person:eqmember:17795,person:openalex:A5085348599,1,1.0,doi:10.1016/j.jval.2024.11.006,10.1016/j.jval.2024.11.006
person:eqmember:17795,person:openalex:A5108712913,1,1.0,doi:10.1002/hsr2.70308,10.1002/hsr2.70308
person:eqmember:17795,person:orcid:0000-0001-9364-5788,1,1.0,doi:10.1136/bmjopen-2024-097598,10.1136/bmjopen-2024-097598
person:eqmember:17795,person:orcid:0000-0002-6143-1555,1,1.0,doi:10.1002/hsr2.70308,10.1002/hsr2.70308
person:eqmember:17795,person:orcid:0000-0003-2802-2810,1,1.0,doi:10.1186/s12955-023-02207-w,10.1186/s12955-023-02207-w
person:eqmember:17795,person:orcid:0000-0003-4380-620x,1,1.0,doi:10.1136/bmjopen-2024-097598,10.1136/bmjopen-2024-097598
person:eqmember:17797,person:eqmember:17855,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:17797,person:eqmember:17875,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:17797,person:eqmember:17940,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:17797,person:eqmember:17944,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:17797,person:eqmember:18019,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:17797,person:leader:09fa3c498378,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:17797,person:leader:31a5417532b0,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:17797,person:leader:53444d26184b,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:17797,person:leader:ad6bbe401f11,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:17797,person:leader:c776fcba6574,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:17797,person:orcid:0000-0001-6962-0564,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:17797,person:orcid:0000-0002-0177-0192,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:17797,person:orcid:0000-0002-4749-5536,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:17797,person:orcid:0000-0002-6891-2650,1,1.0,doi:10.1007/s11136-021-03075-x,10.1007/s11136-021-03075-x
person:eqmember:17799,person:eqmember:17807,1,1.0,doi:10.1007/s10198-018-0993-z,10.1007/s10198-018-0993-z
person:eqmember:17799,person:eqmember:17833,1,1.0,doi:10.1007/s11136-022-03304-x,10.1007/s11136-022-03304-x
person:eqmember:17799,person:eqmember:17885,1,1.0,doi:10.1007/s11136-022-03304-x,10.1007/s11136-022-03304-x
person:eqmember:17799,person:eqmember:17901,1,1.0,doi:10.1007/s10198-018-0993-z,10.1007/s10198-018-0993-z
person:eqmember:17799,person:eqmember:17937,1,1.0,doi:10.1007/s11136-022-03304-x,10.1007/s11136-022-03304-x
person:eqmember:17799,person:leader:e448059d8472,1,1.0,doi:10.1007/s11136-022-03304-x,10.1007/s11136-022-03304-x
person:eqmember:17799,person:orcid:0000-0001-6241-0249,1,1.0,doi:10.1007/s10198-018-0993-z,10.1007/s10198-018-0993-z
person:eqmember:17803,person:eqmember:17998,1,1.0,doi:10.1016/j.jval.2025.04.2168,10.1016/j.jval.2025.04.2168
person:eqmember:17803,person:eqmember:21677,1,1.0,doi:10.1016/j.jval.2025.04.2168,10.1016/j.jval.2025.04.2168
person:eqmember:17803,person:orcid:0000-0002-1336-5899,1,1.0,doi:10.1007/s11136-026-04229-5,10.1007/s11136-026-04229-5
person:eqmember:17803,person:orcid:0000-0002-2130-4420,1,1.0,doi:10.1007/s11136-026-04229-5,10.1007/s11136-026-04229-5
person:eqmember:17803,person:orcid:0000-0002-6359-8797,1,1.0,doi:10.1007/s12311-024-01657-2,10.1007/s12311-024-01657-2
person:eqmember:17803,person:orcid:0000-0003-1351-9170,1,1.0,doi:10.1007/s11136-026-04229-5,10.1007/s11136-026-04229-5
person:eqmember:17805,person:eqmember:17807,1,1.0,doi:10.1016/j.jval.2025.07.016,10.1016/j.jval.2025.07.016
person:eqmember:17805,person:eqmember:17817,1,1.0,doi:10.1016/j.jval.2025.05.014,10.1016/j.jval.2025.05.014
person:eqmember:17805,person:eqmember:17847,1,1.0,doi:10.1016/j.jval.2025.01.003,10.1016/j.jval.2025.01.003
person:eqmember:17805,person:eqmember:17851,1,1.0,doi:10.1016/j.jval.2025.07.016,10.1016/j.jval.2025.07.016
person:eqmember:17805,person:eqmember:17873,1,1.0,doi:10.1007/s10198-025-01852-w,10.1007/s10198-025-01852-w
person:eqmember:17805,person:eqmember:17875,1,1.0,doi:10.1007/s40273-022-01210-1,10.1007/s40273-022-01210-1
person:eqmember:17805,person:eqmember:17893,1,1.0,doi:10.1016/j.jval.2025.07.016,10.1016/j.jval.2025.07.016
person:eqmember:17805,person:eqmember:17922,1,1.0,doi:10.1007/s40273-024-01404-9,10.1007/s40273-024-01404-9
person:eqmember:17805,person:eqmember:17934,1,1.0,doi:10.1177/0272989x261446644,10.1177/0272989x261446644
person:eqmember:17805,person:eqmember:17956,1,1.0,doi:10.1007/s41669-023-00437-8,10.1007/s41669-023-00437-8
person:eqmember:17805,person:eqmember:17992,1,1.0,doi:10.1007/s10198-025-01857-5,10.1007/s10198-025-01857-5
person:eqmember:17805,person:eqmember:18019,1,1.0,doi:10.1016/j.jval.2025.07.016,10.1016/j.jval.2025.07.016
person:eqmember:17805,person:leader:33ce5d686145,1,1.0,doi:10.1007/s40273-025-01476-1,10.1007/s40273-025-01476-1
person:eqmember:17805,person:leader:35b2f2d48116,1,1.0,doi:10.1016/j.jval.2025.05.014,10.1016/j.jval.2025.05.014
person:eqmember:17805,person:leader:4fa690feeeb8,1,1.0,doi:10.1016/j.socscimed.2021.114519,10.1016/j.socscimed.2021.114519
person:eqmember:17805,person:leader:82320ccd878a,1,1.0,doi:10.1007/s40273-024-01404-9,10.1007/s40273-024-01404-9
person:eqmember:17805,person:leader:c9be2e978859,1,1.0,doi:10.1007/s40273-024-01404-9,10.1007/s40273-024-01404-9
person:eqmember:17805,person:leader:da1bac7dcc2d,1,1.0,doi:10.1007/s41669-023-00437-8,10.1007/s41669-023-00437-8
person:eqmember:17805,person:leader:e441983c0a65,1,1.0,doi:10.1016/j.jval.2025.07.016,10.1016/j.jval.2025.07.016
person:eqmember:17805,person:leader:f6aec8a6037d,1,1.0,doi:10.1007/s11136-025-03930-1,10.1007/s11136-025-03930-1
person:eqmember:17805,person:leader:fbb9eb69f451,1,1.0,doi:10.1007/s40273-022-01210-1,10.1007/s40273-022-01210-1
person:eqmember:17805,person:leader:fc07b6540d1a,1,1.0,doi:10.1016/j.socscimed.2021.114519,10.1016/j.socscimed.2021.114519
person:eqmember:17805,person:openalex:A5001502711,1,1.0,doi:10.1016/j.jval.2025.01.003,10.1016/j.jval.2025.01.003
person:eqmember:17805,person:openalex:A5014702512,1,1.0,doi:10.1007/s11136-025-03930-1,10.1007/s11136-025-03930-1
person:eqmember:17805,person:openalex:A5053892909,1,1.0,doi:10.1016/j.jval.2025.01.003,10.1016/j.jval.2025.01.003
person:eqmember:17805,person:openalex:A5063736885,1,1.0,doi:10.1016/j.jval.2025.01.003,10.1016/j.jval.2025.01.003
person:eqmember:17805,person:openalex:A5075263122,1,1.0,doi:10.1016/j.jval.2025.01.003,10.1016/j.jval.2025.01.003
person:eqmember:17805,person:openalex:A5077201683,1,1.0,doi:10.1016/j.jval.2025.01.003,10.1016/j.jval.2025.01.003
person:eqmember:17805,person:openalex:A5111188223,1,1.0,doi:10.1016/j.jval.2025.01.003,10.1016/j.jval.2025.01.003
person:eqmember:17805,person:openalex:A5111246879,1,1.0,doi:10.1007/s40273-024-01404-9,10.1007/s40273-024-01404-9
person:eqmember:17805,person:openalex:A5116048522,1,1.0,doi:10.1016/j.jval.2025.01.003,10.1016/j.jval.2025.01.003
person:eqmember:17805,person:openalex:A5116048523,1,1.0,doi:10.1016/j.jval.2025.01.003,10.1016/j.jval.2025.01.003
person:eqmember:17805,person:openalex:A5122911844,1,1.0,doi:10.1007/s11136-025-04145-0,10.1007/s11136-025-04145-0
person:eqmember:17805,person:orcid:0000-0001-9502-4678,1,1.0,doi:10.1007/s40273-021-01100-y,10.1007/s40273-021-01100-y
person:eqmember:17805,person:orcid:0000-0001-9610-8507,1,1.0,doi:10.1007/s11136-025-03930-1,10.1007/s11136-025-03930-1
person:eqmember:17805,person:orcid:0000-0002-0113-6917,1,1.0,doi:10.1007/s40273-025-01476-1,10.1007/s40273-025-01476-1
person:eqmember:17805,person:orcid:0000-0002-0484-1419,1,1.0,doi:10.1007/s11136-017-1512-x,10.1007/s11136-017-1512-x
person:eqmember:17805,person:orcid:0000-0002-0918-7540,1,1.0,doi:10.1007/s40273-025-01476-1,10.1007/s40273-025-01476-1
person:eqmember:17805,person:orcid:0000-0002-1433-818x,1,1.0,doi:10.1007/s40273-024-01404-9,10.1007/s40273-024-01404-9
person:eqmember:17805,person:orcid:0000-0002-2862-2990,1,1.0,doi:10.1016/j.socscimed.2021.114519,10.1016/j.socscimed.2021.114519
person:eqmember:17805,person:orcid:0000-0002-3405-6577,1,1.0,doi:10.1007/s11136-025-03930-1,10.1007/s11136-025-03930-1
person:eqmember:17805,person:orcid:0000-0002-3797-949x,1,1.0,doi:10.1007/s40273-024-01404-9,10.1007/s40273-024-01404-9
person:eqmember:17805,person:orcid:0000-0002-5416-5658,1,1.0,doi:10.1007/s11136-025-03930-1,10.1007/s11136-025-03930-1
person:eqmember:17805,person:orcid:0000-0002-6048-521x,1,1.0,doi:10.1016/j.jval.2025.05.014,10.1016/j.jval.2025.05.014
person:eqmember:17805,person:orcid:0000-0002-7797-4722,1,1.0,doi:10.1007/s11136-025-03930-1,10.1007/s11136-025-03930-1
person:eqmember:17805,person:orcid:0000-0002-8756-8699,1,1.0,doi:10.1007/s40273-024-01404-9,10.1007/s40273-024-01404-9
person:eqmember:17805,person:orcid:0000-0002-9853-1592,1,1.0,doi:10.1007/s11136-025-03930-1,10.1007/s11136-025-03930-1
person:eqmember:17805,person:orcid:0000-0003-0221-9914,1,1.0,doi:10.1007/s11136-025-03930-1,10.1007/s11136-025-03930-1
person:eqmember:17805,person:orcid:0000-0003-3550-990x,1,1.0,doi:10.1007/s40273-025-01476-1,10.1007/s40273-025-01476-1
