source_id,source,target_id,target,weight
person:eqmember:17976,Rosalie Viney,person:leader:d6add53f5977,Julie Ratcliffe,2
person:eqmember:17976,Rosalie Viney,person:leader:d9674d98607b,Yared Belete Belay,1
person:eqmember:17976,Rosalie Viney,person:leader:da2b6bcaceb6,Annushiah Vasan Thakumar,1
person:eqmember:17976,Rosalie Viney,person:leader:db0cd1478ab2,Akanksha Akanksha,2
person:eqmember:17976,Rosalie Viney,person:openalex:A5001054264,Dennis A. Revicki,1
person:eqmember:17976,Rosalie Viney,person:openalex:A5003000607,Rachel Milte,2
person:eqmember:17976,Rosalie Viney,person:openalex:A5004840956,Briony Dow,5
person:eqmember:17976,Rosalie Viney,person:openalex:A5005560517,Jyoti Khadka,2
person:eqmember:17976,Rosalie Viney,person:openalex:A5006537529,Kiri Lay,2
person:eqmember:17976,Rosalie Viney,person:openalex:A5007607755,Peter May,1
person:eqmember:17976,Rosalie Viney,person:openalex:A5007993808,David C. Currow,2
person:eqmember:17976,Rosalie Viney,person:openalex:A5011036435,Amber Salisbury,1
person:eqmember:17976,Rosalie Viney,person:openalex:A5019283232,Claire Hutchinson,1
person:eqmember:17976,Rosalie Viney,person:openalex:A5021581627,Romina A. Tejada,1
person:eqmember:17976,Rosalie Viney,person:openalex:A5022113389,Hilary Short,2
person:eqmember:17976,Rosalie Viney,person:openalex:A5022672409,Janel Hanmer,3
person:eqmember:17976,Rosalie Viney,person:openalex:A5025954491,Ekaterina Bogatyreva,2
person:eqmember:17976,Rosalie Viney,person:openalex:A5028331339,Andrew Simon Gilbert,5
person:eqmember:17976,Rosalie Viney,person:openalex:A5033164608,Leona Kosowicz,1
person:eqmember:17976,Rosalie Viney,person:openalex:A5035248555,David Feeny,1
person:eqmember:17976,Rosalie Viney,person:openalex:A5044076496,Rakhee Raghunandan,1
person:eqmember:17976,Rosalie Viney,person:openalex:A5050574646,Bridget Johnston,1
person:eqmember:17976,Rosalie Viney,person:openalex:A5051422828,Peiwen Jiang,5
person:eqmember:17976,Rosalie Viney,person:openalex:A5051943172,Charles Normand,1
person:eqmember:17976,Rosalie Viney,person:openalex:A5053139067,Udeni De Silva Perera,1
person:eqmember:17976,Rosalie Viney,person:openalex:A5053430669,Juliette Malley,1
person:eqmember:17976,Rosalie Viney,person:openalex:A5059680031,Slavica Kochovska,1
person:eqmember:17976,Rosalie Viney,person:openalex:A5060708607,Frances Batchelor,5
person:eqmember:17976,Rosalie Viney,person:openalex:A5064514171,Meera Agar,1
person:eqmember:17976,Rosalie Viney,person:openalex:A5066550410,Sterre Bour,1
person:eqmember:17976,Rosalie Viney,person:openalex:A5077107645,Kirsten Howard,1
person:eqmember:17976,Rosalie Viney,person:openalex:A5082448286,Ashwini De Silva,1
person:eqmember:17976,Rosalie Viney,person:openalex:A5083175659,Martin Howell,1
person:eqmember:17976,Rosalie Viney,person:openalex:A5084123726,Emily Lancsar,1
person:eqmember:17976,Rosalie Viney,person:openalex:A5084500796,Richard De Abreu Lourenço,1
person:eqmember:17976,Rosalie Viney,person:openalex:A5084630266,Matthew Crocker,2
person:eqmember:17976,Rosalie Viney,person:openalex:A5087235620,An Tran‐Duy,2
person:eqmember:17976,Rosalie Viney,person:openalex:A5089167457,Stavros Petrou,1
person:eqmember:17976,Rosalie Viney,person:openalex:A5091495489,Gang Chen,1
person:eqmember:17976,Rosalie Viney,person:openalex:A5091770714,Richmond Owusu,2
person:eqmember:17976,Rosalie Viney,person:openalex:A5108646671,Justice Nonvignon,2
person:eqmember:17976,Rosalie Viney,person:openalex:A5122901134,Mulhern Brendan,1
person:eqmember:17980,Ruixuan Jiang,person:eqmember:17988,Simon Pickard,7
person:eqmember:17980,Ruixuan Jiang,person:eqmember:18000,thomas kohlmann,4
person:eqmember:17980,Ruixuan Jiang,person:eqmember:18018,You-Shan Feng,2
person:eqmember:17980,Ruixuan Jiang,person:eqmember:19005,Bas Janssen,1
person:eqmember:17980,Ruixuan Jiang,person:eqmember:19030,Maja Kuharic,1
person:eqmember:17980,Ruixuan Jiang,person:leader:41a7c337ba63,Cynthia L. Gong,1
person:eqmember:17980,Ruixuan Jiang,person:openalex:A5004621550,Surrey M. Walton,2
person:eqmember:17980,Ruixuan Jiang,person:openalex:A5046614364,Todd A. Lee,2
person:eqmember:17980,Ruixuan Jiang,person:openalex:A5054826547,Axel Mühlbacher,2
person:eqmember:17980,Ruixuan Jiang,person:openalex:A5056528203,Richard H. Chapman,1
person:eqmember:17980,Ruixuan Jiang,person:openalex:A5076713629,Alan Balch,1
person:eqmember:17982,Sarah Derrett,person:eqmember:18004,Trudy Sullivan,5
person:eqmember:17982,Sarah Derrett,person:eqmember:18006,Valentina Prevolnik Rupel,1
person:eqmember:17982,Sarah Derrett,person:leader:510242c8d95e,Lucky Ngwira,2
person:eqmember:17982,Sarah Derrett,person:leader:6cc4c9299d70,Goitom Molalign Takele,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5001705086,Dristy Gurung,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5004049875,Georgia McCarty,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5007020233,Amelia Ganefianty,2
person:eqmember:17982,Sarah Derrett,person:openalex:A5007503266,Gabrielle Davie,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5010472239,Gagan Gurung,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5013373000,Cassie Withey-Rila,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5016114433,Ari Samaranayaka,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5023389774,Sheila Sumargo,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5033232150,Hendramoorthy Maheswaran,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5036873520,Kalpana Bhattarai,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5037318675,Paul Hansen,3
person:eqmember:17982,Sarah Derrett,person:openalex:A5041450567,Mani Neupane,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5042497430,Franz Ombler,2
person:eqmember:17982,Sarah Derrett,person:openalex:A5046594080,Emma Wyeth,2
person:eqmember:17982,Sarah Derrett,person:openalex:A5047710543,Bianca Smit,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5048876130,Louis Niessen,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5058278258,Rob McGee,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5059493933,Ahmad Faried,2
person:eqmember:17982,Sarah Derrett,person:openalex:A5060300373,Elizabeth Yohe Moore,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5063917571,Gashaw Arega,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5067989104,Sarah C. Smith,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5074711538,Georgina Yaa Oduro,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5081619394,Regina Melia,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5081675787,Fanny Kapakasa,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5082238154,Ritika Singh,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5083993471,Sauharda Rai,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5087251816,Susan McAllister,3
person:eqmember:17982,Sarah Derrett,person:openalex:A5089167457,Stavros Petrou,1
person:eqmember:17982,Sarah Derrett,person:openalex:A5089178690,Kalih Sarjono,2
person:eqmember:17982,Sarah Derrett,person:openalex:A5102901545,Muhammad Arifin,2
person:eqmember:17982,Sarah Derrett,person:openalex:A5112063284,Agung Budi Sutiono,2
person:eqmember:17982,Sarah Derrett,person:openalex:A5114375373,Robin Turner,3
person:eqmember:17982,Sarah Derrett,person:openalex:A5121696547,Brandon A. Kohrt,1
person:eqmember:17984,Sarah Dewilde,person:eqmember:19005,Bas Janssen,2
person:eqmember:17984,Sarah Dewilde,person:openalex:A5059117288,Anabel Estévez-Carrillo,1
person:eqmember:17984,Sarah Dewilde,person:openalex:A5069811479,Glenn Phillips,1
person:eqmember:17984,Sarah Dewilde,person:openalex:A5081091785,Nafthali Hananja Tollenaar,1
person:eqmember:17988,Simon Pickard,person:eqmember:17998,Tessa Peasgood,4
person:eqmember:17988,Simon Pickard,person:eqmember:18000,thomas kohlmann,6
person:eqmember:17988,Simon Pickard,person:eqmember:18010,Wolfgang Greiner,3
person:eqmember:17988,Simon Pickard,person:eqmember:18018,You-Shan Feng,4
person:eqmember:17988,Simon Pickard,person:eqmember:18019,Zhihao Yang,3
person:eqmember:17988,Simon Pickard,person:eqmember:19003,Aureliano Finch,1
person:eqmember:17988,Simon Pickard,person:eqmember:19005,Bas Janssen,4
person:eqmember:17988,Simon Pickard,person:eqmember:19030,Maja Kuharic,13
person:eqmember:17988,Simon Pickard,person:eqmember:19179,Márta Péntek,1
person:eqmember:17988,Simon Pickard,person:eqmember:19813,Benjamin Matthew Craig,1
person:eqmember:17988,Simon Pickard,person:leader:320b99af03c2,María Belizán,3
person:eqmember:17988,Simon Pickard,person:leader:41a7c337ba63,Cynthia L. Gong,2
person:eqmember:17988,Simon Pickard,person:leader:53444d26184b,Hsiang-Wen Lin,1
person:eqmember:17988,Simon Pickard,person:leader:63cb6b329986,Jill Carlton,2
person:eqmember:17988,Simon Pickard,person:leader:697a63a74011,Soumana Chamoun Nasser,2
person:eqmember:17988,Simon Pickard,person:leader:6b971e7fb4c3,Jonathan Nazari,2
person:eqmember:17988,Simon Pickard,person:leader:b95f9aa0caf2,Andrea L. Monteiro,5
person:eqmember:17988,Simon Pickard,person:leader:efeacb8233a1,Jermaine Dambi,1
person:eqmember:17988,Simon Pickard,person:openalex:A5001054264,Dennis A. Revicki,1
person:eqmember:17988,Simon Pickard,person:openalex:A5001536254,L Scalone,2
person:eqmember:17988,Simon Pickard,person:openalex:A5004621550,Surrey M. Walton,4
person:eqmember:17988,Simon Pickard,person:openalex:A5012881493,Luz Gibbons,2
person:eqmember:17988,Simon Pickard,person:openalex:A5013858111,Anotida R. Hove,1
person:eqmember:17988,Simon Pickard,person:openalex:A5020538411,Chien‐Ning Hsu,1
person:eqmember:17988,Simon Pickard,person:openalex:A5024055768,Fang‐Ju Lin,1
person:eqmember:17988,Simon Pickard,person:openalex:A5033965888,Simone Kreimeier,3
person:eqmember:17988,Simon Pickard,person:openalex:A5035248555,David Feeny,1
person:eqmember:17988,Simon Pickard,person:openalex:A5035567252,Jakob Bue Bjørner,1
person:eqmember:17988,Simon Pickard,person:openalex:A5037214957,Benjamin W. Domingue,1
person:eqmember:17988,Simon Pickard,person:openalex:A5037958944,Janice Connell,2
person:eqmember:17988,Simon Pickard,person:openalex:A5040211938,Ashley S. Cha-Silva,1
person:eqmember:17988,Simon Pickard,person:openalex:A5041762848,Nan Su,1
person:eqmember:17988,Simon Pickard,person:openalex:A5044553114,Karen Jones,1
person:eqmember:17988,Simon Pickard,person:openalex:A5046614364,Todd A. Lee,4
person:eqmember:17988,Simon Pickard,person:openalex:A5048983595,Ian Waudby-Smith,1
person:eqmember:17988,Simon Pickard,person:openalex:A5054826547,Axel Mühlbacher,2
person:eqmember:17988,Simon Pickard,person:openalex:A5055521522,Alan Schwartz,1
person:eqmember:17988,Simon Pickard,person:openalex:A5056049677,Paul Swinburn,1
person:eqmember:17988,Simon Pickard,person:openalex:A5056528203,Richard H. Chapman,1
person:eqmember:17988,Simon Pickard,person:openalex:A5061982076,S. Crawford,1
person:eqmember:17988,Simon Pickard,person:openalex:A5065396071,Chloe Elizabeth Grace Rose,1
person:eqmember:17988,Simon Pickard,person:openalex:A5068277876,Maciej Niewada,1
person:eqmember:17988,Simon Pickard,person:openalex:A5068458542,Jackson P. Sekhobo,1
person:eqmember:17988,Simon Pickard,person:openalex:A5070506910,Helen Bewsher,1
person:eqmember:17988,Simon Pickard,person:openalex:A5072547675,Bhash Naidoo,1
person:eqmember:17988,Simon Pickard,person:openalex:A5076030034,Juan Carlos Rejón-Parrilla,1
person:eqmember:17988,Simon Pickard,person:openalex:A5076713629,Alan Balch,1
person:eqmember:17988,Simon Pickard,person:openalex:A5079399532,J Chang,1
person:eqmember:17988,Simon Pickard,person:openalex:A5079445531,Stacey Rand,1
person:eqmember:17988,Simon Pickard,person:openalex:A5079545906,Robin S. Turpin,4
person:eqmember:17988,Simon Pickard,person:openalex:A5080378534,Joel W. Hay,1
person:eqmember:17988,Simon Pickard,person:openalex:A5080818482,Anika Kaczynski,1
person:eqmember:17988,Simon Pickard,person:openalex:A5080865059,Lisa K. Sharp,5
person:eqmember:17988,Simon Pickard,person:openalex:A5083342500,Jonathan L. Nazari,2
person:eqmember:17988,Simon Pickard,person:openalex:A5083680323,Dixon Chibanda,1
person:eqmember:17988,Simon Pickard,person:openalex:A5086185930,Yash J. Jalundhwala,1
person:eqmember:17988,Simon Pickard,person:openalex:A5086557976,László Gulàcsi,1
person:eqmember:17988,Simon Pickard,person:openalex:A5086819649,Rachel Caskey,1
person:eqmember:17988,Simon Pickard,person:openalex:A5088421868,E.H. Quik,2
person:eqmember:17988,Simon Pickard,person:openalex:A5089197242,Beatrice K Shava,1
person:eqmember:17988,Simon Pickard,person:openalex:A5089626325,Xiayu Jiao,1
person:eqmember:17988,Simon Pickard,person:openalex:A5091336101,Roy S. Zawadzki,1
person:eqmember:17988,Simon Pickard,person:openalex:A5091576969,Glen T. Schumock,1
person:eqmember:17988,Simon Pickard,person:openalex:A5098980171,Tariro Dee Tunduwani,1
person:eqmember:17988,Simon Pickard,person:openalex:A5110068367,Churn‐Shiouh Gau,1
person:eqmember:17988,Simon Pickard,person:openalex:A5111788632,Rosemary Lovett,1
person:eqmember:17988,Simon Pickard,person:openalex:A5112406075,Chia-Ing Li,1
person:eqmember:17988,Simon Pickard,person:openalex:A5113847032,Chao-Hsiun Tang,1
person:eqmember:17988,Simon Pickard,person:openalex:A5115779681,Shalom R. Doyce,1
person:eqmember:17988,Simon Pickard,person:orcid:0000-0002-6095-2295,Valentin Brodszky,1
person:eqmember:17988,Simon Pickard,person:orcid:0000-0002-6817-6454,Gábor Ruzsa,1
person:eqmember:17990,Simone Schieskow,person:eqmember:17998,Tessa Peasgood,1
person:eqmember:17990,Simone Schieskow,person:eqmember:19003,Aureliano Finch,1
person:eqmember:17990,Simone Schieskow,person:leader:50cca9cff5d9,Kim Dalziel,1
person:eqmember:17990,Simone Schieskow,person:leader:63cb6b329986,Jill Carlton,2
person:eqmember:17990,Simone Schieskow,person:leader:e448059d8472,Philip Powell,2
person:eqmember:17990,Simone Schieskow,person:openalex:A5018481496,Anthea Sutton,1
person:eqmember:17990,Simone Schieskow,person:openalex:A5030616812,Gurdas V. Singh,1
person:eqmember:17990,Simone Schieskow,person:openalex:A5092392626,Victoria Gale,1
person:eqmember:17990,Simone Schieskow,person:openalex:A5122377113,B. M. Morrow,1
person:eqmember:17990,Simone Schieskow,person:openalex:A5122380022,E. Bidgood,1
person:eqmember:17992,Stefan Lipman,person:eqmember:18014,yaling Yang,1
person:eqmember:17992,Stefan Lipman,person:eqmember:19003,Aureliano Finch,2
person:eqmember:17992,Stefan Lipman,person:leader:1064c67128ac,Brigitte Essers,2
person:eqmember:17992,Stefan Lipman,person:leader:45e0db20f70b,Ava Hoogenboom,1
person:eqmember:17992,Stefan Lipman,person:leader:606823d7ed51,Stevanus Pangestu,1
person:eqmember:17992,Stefan Lipman,person:leader:78f0dc6cb8d8,Arthur Attema,9
person:eqmember:17992,Stefan Lipman,person:leader:8677f310bcd0,Vivian Reckers-Droog,6
person:eqmember:17992,Stefan Lipman,person:openalex:A5033965888,Simone Kreimeier,1
person:eqmember:17992,Stefan Lipman,person:openalex:A5038625794,Zhongyu Lang,5
person:eqmember:17992,Stefan Lipman,person:openalex:A5043552817,Ayesha Sajjad,2
person:eqmember:17992,Stefan Lipman,person:openalex:A5053143734,Simon McNamara,1
person:eqmember:17992,Stefan Lipman,person:openalex:A5053906209,Werner Brouwer,1
person:eqmember:17992,Stefan Lipman,person:openalex:A5077163579,Thorsten Pachur,1
person:eqmember:17992,Stefan Lipman,person:openalex:A5086411644,Paul M. Schneider,2
person:eqmember:17992,Stefan Lipman,person:openalex:A5089519347,David A. Mott,1
person:eqmember:17992,Stefan Lipman,person:openalex:A5100357092,Liying Zhang,2
person:eqmember:17992,Stefan Lipman,person:openalex:A5114016465,Lizzie Coates,1
person:eqmember:17992,Stefan Lipman,person:openalex:A5119599136,Bradely Sugden,1
person:eqmember:17992,Stefan Lipman,person:openalex:A5124834594,Zhirui Guo,1
person:eqmember:17994,Stirling Bryan,person:openalex:A5002742472,Daphne Guh,2
person:eqmember:17994,Stirling Bryan,person:openalex:A5011858857,Logan Trenaman,3
person:eqmember:17994,Stirling Bryan,person:openalex:A5016872638,Mark D. Harrison,2
person:eqmember:17994,Stirling Bryan,person:openalex:A5022167472,Lise Poissant,3
person:eqmember:17994,Stirling Bryan,person:openalex:A5043862933,Maggie Yu,2
person:eqmember:17994,Stirling Bryan,person:openalex:A5046103327,Hubert Wong,1
person:eqmember:17994,Stirling Bryan,person:openalex:A5047176697,Kathleen Wheeler,2
person:eqmember:17994,Stirling Bryan,person:openalex:A5048972649,Mohammad Ehsanul Karim,2
person:eqmember:17994,Stirling Bryan,person:openalex:A5049113486,Richard Sawatzky,1
person:eqmember:17994,Stirling Bryan,person:openalex:A5058173329,Lena Cuthbertson,1
person:eqmember:17994,Stirling Bryan,person:openalex:A5059399152,Mark Harrison,1
person:eqmember:17994,Stirling Bryan,person:openalex:A5072134463,Kimberlyn McGrail,2
person:eqmember:17994,Stirling Bryan,person:openalex:A5082999537,Lisa M. Lix,1
person:eqmember:17994,Stirling Bryan,person:openalex:A5100614771,Linda Li,1
person:eqmember:17994,Stirling Bryan,person:openalex:A5108550041,Kathy Gaebel,2
person:eqmember:17994,Stirling Bryan,person:openalex:A5109953779,Marilyn Parker,2
person:eqmember:17996,Sun Sun,person:leader:ba7c286781f3,Klas Goran Sahlen,3
person:eqmember:17996,Sun Sun,person:openalex:A5019500608,Lars Lindholm,3
person:eqmember:17996,Sun Sun,person:openalex:A5059651488,Hoàng Văn Minh,2
person:eqmember:17996,Sun Sun,person:openalex:A5065576118,Vu Quynh,1
person:eqmember:17996,Sun Sun,person:openalex:A5069767747,Fredrik Norström,1
person:eqmember:17996,Sun Sun,person:openalex:A5091415159,Kim Bảo Giang,2
person:eqmember:17998,Tessa Peasgood,person:eqmember:18000,thomas kohlmann,1
person:eqmember:17998,Tessa Peasgood,person:eqmember:18002,Tianxin Pan,2
person:eqmember:17998,Tessa Peasgood,person:eqmember:18010,Wolfgang Greiner,5
person:eqmember:17998,Tessa Peasgood,person:eqmember:18014,yaling Yang,1
person:eqmember:17998,Tessa Peasgood,person:eqmember:18018,You-Shan Feng,1
person:eqmember:17998,Tessa Peasgood,person:eqmember:18019,Zhihao Yang,4
person:eqmember:17998,Tessa Peasgood,person:eqmember:19003,Aureliano Finch,1
person:eqmember:17998,Tessa Peasgood,person:eqmember:19030,Maja Kuharic,4
person:eqmember:17998,Tessa Peasgood,person:eqmember:19813,Benjamin Matthew Craig,1
person:eqmember:17998,Tessa Peasgood,person:eqmember:21677,Cate Bailey,10
person:eqmember:17998,Tessa Peasgood,person:leader:086bfe1b27fe,Minh Pham,1
person:eqmember:17998,Tessa Peasgood,person:leader:0a4ba2690908,Paul Schneider,3
person:eqmember:17998,Tessa Peasgood,person:leader:1ed27ee96b5d,Alexander van Heusden,1
person:eqmember:17998,Tessa Peasgood,person:leader:320b99af03c2,María Belizán,4
person:eqmember:17998,Tessa Peasgood,person:leader:4a5cd1710c94,Emily McDool,4
