publication_id,doi,publication_year,author_order,author_name,person_id,display_name,orcid,openalex_id,entity_kind,corresponding,resolution_status,affiliations
doi:10.1007/s11136-025-04038-2,10.1007/s11136-025-04038-2,2025,3,Zhuxin Mao,person:eqmember:18021,Zhuxin Mao,0000-0002-7444-1584,A5002022038,PERSON,0,ACCEPTED,"2https://ror.org/008x57b05grid.5284.b0000 0001 0790 3681Centre for Health Economics Research and Modelling Infectious Diseases, Vaccine and Infectious Disease Institute, University of Antwerp, Antwerp, Belgium"
doi:10.1007/s11136-025-04038-2,10.1007/s11136-025-04038-2,2025,4,Zhihao Yang,person:eqmember:18019,Zhihao Yang,0000-0001-5468-0847,A5028809099,PERSON,1,ACCEPTED,"1https://ror.org/018906e22grid.5645.20000 0004 0459 992XSection Medical Psychology, Department of Psychiatry, Erasmus MC, Rotterdam, The Netherlands | 3https://ror.org/035y7a716grid.413458.f0000 0000 9330 9891Health Services Management Department, Guizhou Medical University, Guiyang, China"
doi:10.1007/s11136-025-04038-2,10.1007/s11136-025-04038-2,2025,5,Nan Luo,person:eqmember:17944,Nan Luo,0000-0001-7980-6979,A5064398143,PERSON,0,ACCEPTED,"4https://ror.org/02j1m6098grid.428397.30000 0004 0385 0924Health Systems and Behavioural Sciences Domain, Saw Swee Hock School of Public Health, National University of Singapore, Singapore, Singapore"
doi:10.1007/s11136-025-04038-2,10.1007/s11136-025-04038-2,2025,6,Jan Busschbach,person:eqmember:17875,Jan Busschbach,0000-0002-8602-0381,A5020122364,PERSON,0,ACCEPTED,"1https://ror.org/018906e22grid.5645.20000 0004 0459 992XSection Medical Psychology, Department of Psychiatry, Erasmus MC, Rotterdam, The Netherlands"
doi:10.1007/s11136-025-04045-3,10.1007/s11136-025-04045-3,2025,1,Zhuxin Mao,person:eqmember:18021,Zhuxin Mao,0000-0002-7444-1584,A5002022038,PERSON,0,ACCEPTED,
doi:10.1007/s11136-025-04045-3,10.1007/s11136-025-04045-3,2025,2,Aureliano Paolo Finch,person:eqmember:19003,Aureliano Finch,0000-0003-1438-321x,A5055927783,PERSON,0,ACCEPTED,
doi:10.1007/s11136-025-04045-3,10.1007/s11136-025-04045-3,2025,3,Shenaz Ahmed,person:openalex:A5078919477,Shenaz Ahmed,0000-0003-4212-0388,A5078919477,PERSON,0,ACCEPTED,
doi:10.1007/s11136-025-04045-3,10.1007/s11136-025-04045-3,2025,4,Guangjie Zhang,person:leader:c4a44baaa49e,Guangjie Zhang,0000-0003-1311-8510,A5030831609,PERSON,0,ACCEPTED,
doi:10.1007/s11136-025-04045-3,10.1007/s11136-025-04045-3,2025,5,Yifan Ding,person:leader:8873fe2331bf,Yifan Ding,0009-0006-8112-628x,A5076822287,PERSON,0,ACCEPTED,
doi:10.1007/s11136-025-04045-3,10.1007/s11136-025-04045-3,2025,6,Zhihao Yang,person:eqmember:18019,Zhihao Yang,0000-0001-5468-0847,A5028809099,PERSON,0,ACCEPTED,
doi:10.1007/s11136-025-04053-3,10.1007/s11136-025-04053-3,2025,1,Minh Pham,person:leader:086bfe1b27fe,Minh Pham,0000-0003-2974-3484,A5088028488,PERSON,0,ACCEPTED,"1Department of Economics, College of Arts and Sciences, University of South Florida, 4202 E Fowler Ave, Tampa, FL 33620 USA"
doi:10.1007/s11136-025-04053-3,10.1007/s11136-025-04053-3,2025,2,Benjamin M Craig,person:eqmember:19813,Benjamin Matthew Craig,0000-0003-1121-1316,A5029949490,PERSON,0,ACCEPTED,"1Department of Economics, College of Arts and Sciences, University of South Florida, 4202 E Fowler Ave, Tampa, FL 33620 USA"
doi:10.1007/s11136-025-04053-3,10.1007/s11136-025-04053-3,2025,3,Fanni Rencz,person:eqmember:17845,Fanni Rencz,0000-0001-9674-620x,A5024021740,PERSON,0,ACCEPTED,"2Department of Health Policy, Corvinus University of Budapest, Budapest, Hungary | 3EuroQol Research Foundation, Rotterdam, The Netherlands"
doi:10.1007/s11136-025-04061-3,10.1007/s11136-025-04061-3,2025,1,Cate Bailey,person:eqmember:21677,Cate Bailey,0000-0001-5030-430x,A5020867003,PERSON,1,ACCEPTED,"1https://ror.org/01ej9dk98grid.1008.90000 0001 2179 088XMelbourne Health Economics, Melbourne School of Population and Global Health, The University of Melbourne, 207 Bouverie St, Carlton, VIC 3035 Australia | 2https://ror.org/01ej9dk98grid.1008.90000 0001 2179 088XContemplative Studies Centre, Melbourne School of Psychological Sciences, The University of Melbourne, Carlton, VIC Australia"
doi:10.1007/s11136-025-04061-3,10.1007/s11136-025-04061-3,2025,2,Karen Trapani,person:openalex:A5082190751,Karen Trapani,0000-0002-3257-9147,A5082190751,PERSON,0,ACCEPTED,"3https://ror.org/01ej9dk98grid.1008.90000 0001 2179 088XCentre for Health Policy, School of Population and Global Health, The University of Melbourne, Carlton, VIC Australia"
doi:10.1007/s11136-025-04061-3,10.1007/s11136-025-04061-3,2025,3,Jonathan N. Davies,person:openalex:A5049910190,Jonathan N. Davies,0000-0001-7838-126x,A5049910190,PERSON,0,ACCEPTED,"2https://ror.org/01ej9dk98grid.1008.90000 0001 2179 088XContemplative Studies Centre, Melbourne School of Psychological Sciences, The University of Melbourne, Carlton, VIC Australia"
doi:10.1007/s11136-025-04061-3,10.1007/s11136-025-04061-3,2025,4,Nicholas Van Dam,person:openalex:A5028609651,Nicholas T. Van Dam,0000-0002-1131-0739,A5028609651,PERSON,0,ACCEPTED,"2https://ror.org/01ej9dk98grid.1008.90000 0001 2179 088XContemplative Studies Centre, Melbourne School of Psychological Sciences, The University of Melbourne, Carlton, VIC Australia"
doi:10.1007/s11136-025-04061-3,10.1007/s11136-025-04061-3,2025,5,Julieta Galante,person:openalex:A5010988882,Julieta Galante,0000-0002-4108-5341,A5010988882,PERSON,0,ACCEPTED,"2https://ror.org/01ej9dk98grid.1008.90000 0001 2179 088XContemplative Studies Centre, Melbourne School of Psychological Sciences, The University of Melbourne, Carlton, VIC Australia"
doi:10.1007/s11136-025-04061-3,10.1007/s11136-025-04061-3,2025,6,Tessa Peasgood,person:eqmember:17998,Tessa Peasgood,0000-0001-8024-7801,A5022446221,PERSON,0,ACCEPTED,"4https://ror.org/05krs5044grid.11835.3e0000 0004 1936 9262Sheffield Centre for Health and Related Research, School of Medicine and Population Health, University of Sheffield, Sheffield, UK"
doi:10.1007/s11136-025-04074-y,10.1007/s11136-025-04074-y,2025,1,Fatima Al Sayah,person:eqmember:17847,Fatima Al Sayah,0000-0003-3891-5452,A5026033494,PERSON,1,ACCEPTED,"1https://ror.org/0160cpw27grid.17089.37Alberta PROMs and EQ-5D Research and Support Unit (APERSU), School of Public Health, University of Alberta, Edmonton, AB Canada"
doi:10.1007/s11136-025-04074-y,10.1007/s11136-025-04074-y,2025,2,Hilary Short,person:openalex:A5022113389,Hilary Short,0000-0002-7142-3364,A5022113389,PERSON,0,ACCEPTED,"1https://ror.org/0160cpw27grid.17089.37Alberta PROMs and EQ-5D Research and Support Unit (APERSU), School of Public Health, University of Alberta, Edmonton, AB Canada"
doi:10.1007/s11136-025-04074-y,10.1007/s11136-025-04074-y,2025,3,Juan M. Ramos-Goñi,person:eqmember:17893,Juan M. Ramos-Goñi,0000-0002-9568-5190,A5047957689,PERSON,0,ACCEPTED,"2https://ror.org/032cph770grid.426142.70000 0001 2097 5735Decision Analysis and Support Unit, SGH, Warsaw School of Economics, Warsaw, Poland"
doi:10.1007/s11136-025-04074-y,10.1007/s11136-025-04074-y,2025,4,Rosalie Viney,person:eqmember:17976,Rosalie Viney,0000-0002-0039-9635,A5076742980,PERSON,0,ACCEPTED,"3https://ror.org/03f0f6041grid.117476.20000 0004 1936 7611University of Technology Sydney, Ultimo, Australia"
doi:10.1007/s11136-025-04074-y,10.1007/s11136-025-04074-y,2025,5,Erica I. Lubetkin,person:eqmember:17839,Erica Lubetkin,0000-0001-9962-7775,A5037314317,PERSON,0,ACCEPTED,"4https://ror.org/02ets8c940000 0001 2296 1126CUNY School of Medicine, New York, USA"
doi:10.1007/s11136-025-04074-y,10.1007/s11136-025-04074-y,2025,6,Mathieu F. Janssen,person:eqmember:19005,Bas Janssen,0000-0001-6602-6949,A5020933378,PERSON,0,ACCEPTED,"5https://ror.org/01mrvqn21grid.478988.20000 0004 5906 3508EuroQol Research Foundation, PO BOX 4443, 3006 AK Rotterdam, The Netherlands"
doi:10.1007/s11136-025-04074-y,10.1007/s11136-025-04074-y,2025,7,Jeffrey A. Johnson,person:author:08d5fca025dbb4b5,Jeffrey A. Johnson,,,PERSON,0,UNRESOLVED,"1https://ror.org/0160cpw27grid.17089.37Alberta PROMs and EQ-5D Research and Support Unit (APERSU), School of Public Health, University of Alberta, Edmonton, AB Canada"
doi:10.1007/s11136-025-04074-y,10.1007/s11136-025-04074-y,2025,8,the EQ-DAPHNIE Project TeamJohnsonJeffreyJanssenMathieu F.Al SayahFatimaBaileyHenryGhandiMihirGolickiDominikGutackerNilsMulhernBrendenPurbaFredrickScottDesSullivanTrudyYangZhihaoZarateVictorShortHilary,group:author:bdfc24ff835f39bb,the EQ-DAPHNIE Project TeamJohnsonJeffreyJanssenMathieu F.Al SayahFatimaBaileyHenryGhandiMihirGolickiDominikGutackerNilsMulhernBrendenPurbaFredrickScottDesSullivanTrudyYangZhihaoZarateVictorShortHilary,,,GROUP,0,ACCEPTED,
doi:10.1007/s11136-025-04077-9,10.1007/s11136-025-04077-9,2025,1,Aleksandra Dudzisz,person:openalex:A5050497223,Aleksandra Dudzisz,,A5050497223,PERSON,1,ACCEPTED,"1https://ror.org/04p2y4s44grid.13339.3b0000 0001 1328 7408Department of Experimental and Clinical Pharmacology, Medical University of Warsaw, 1b Banacha St, 02-097 Warsaw, Poland"
doi:10.1007/s11136-025-04077-9,10.1007/s11136-025-04077-9,2025,2,Eliza Brożek-Mądry,person:openalex:A5012212375,Eliza Brożek-Mądry,0000-0003-3113-3079,A5012212375,PERSON,0,ACCEPTED,"2https://ror.org/004z7y0140000 0004 0577 6414Department of Otorhinolaryngology, National Institute of Medicine of the Ministry of the Interior and Administration, Warsaw, Poland"
doi:10.1007/s11136-025-04077-9,10.1007/s11136-025-04077-9,2025,3,Dominik Golicki,person:eqmember:17831,Dominik Golicki,0000-0001-7741-4760,A5035126117,PERSON,0,ACCEPTED,"1https://ror.org/04p2y4s44grid.13339.3b0000 0001 1328 7408Department of Experimental and Clinical Pharmacology, Medical University of Warsaw, 1b Banacha St, 02-097 Warsaw, Poland"
doi:10.1007/s11136-025-04087-7,10.1007/s11136-025-04087-7,2025,1,Jan Abel Olsen,person:eqmember:17873,Jan Abel Olsen,0000-0001-9472-2669,A5052181611,PERSON,1,ACCEPTED,"1https://ror.org/00wge5k78grid.10919.300000 0001 2259 5234Department of Community Medicine, Faculty of Health Sciences, UiT - the Arctic University of Norway, 9019 Tromsø, Norway"
doi:10.1007/s11136-025-04087-7,10.1007/s11136-025-04087-7,2025,2,Gang Chen,person:openalex:A5091495489,Gang Chen,0000-0002-8385-5965,A5091495489,PERSON,0,ACCEPTED,"2https://ror.org/01ej9dk98grid.1008.90000 0001 2179 088XCancer Health Services Research, The University of Melbourne, Melbourne, Australia"
doi:10.1007/s11136-025-04087-7,10.1007/s11136-025-04087-7,2025,3,Admassu Lamu,person:openalex:A5073774833,Admassu N. Lamu,0000-0001-6638-421x,A5073774833,PERSON,0,ACCEPTED,"3https://ror.org/02gagpf75grid.509009.5Department of Health and Social Sciences, NORCE Norwegian Research Centre, Bergen, Norway"
doi:10.1007/s11136-025-04090-y,10.1007/s11136-025-04090-y,2025,1,Marcela M. Suazo Guevara,person:openalex:A5016923611,Marcela M. Suazo Guevara,,A5016923611,PERSON,1,ACCEPTED,"1https://ror.org/02jz4aj89grid.5012.60000 0001 0481 6099Department of Clinical Epidemiology and Medical Technology Assessment, Maastricht University Medical Center+, Maastricht, The Netherlands"
doi:10.1007/s11136-025-04090-y,10.1007/s11136-025-04090-y,2025,2,Sophie F. Waardenburg,person:openalex:A5026603060,Sophie Waardenburg,0000-0002-8077-7877,A5026603060,PERSON,0,ACCEPTED,"1https://ror.org/02jz4aj89grid.5012.60000 0001 0481 6099Department of Clinical Epidemiology and Medical Technology Assessment, Maastricht University Medical Center+, Maastricht, The Netherlands | 2https://ror.org/02jz4aj89grid.5012.60000 0001 0481 6099Department of Anesthesiology and Pain Medicine, Maastricht University Medical Center+, Maastricht, The Netherlands"
doi:10.1007/s11136-025-04090-y,10.1007/s11136-025-04090-y,2025,3,Dorthe O. Klein,person:openalex:A5000644680,Dorthe O. Klein,0000-0003-0182-9569,A5000644680,PERSON,0,ACCEPTED,"1https://ror.org/02jz4aj89grid.5012.60000 0001 0481 6099Department of Clinical Epidemiology and Medical Technology Assessment, Maastricht University Medical Center+, Maastricht, The Netherlands"
doi:10.1007/s11136-025-04090-y,10.1007/s11136-025-04090-y,2025,4,Gouke J. Bonsel,person:eqmember:17861,Gouke Bonsel,0000-0002-8364-1086,A5047977076,PERSON,0,ACCEPTED,"3EuroQol Group Executive Office, Rotterdam, The Netherlands"
doi:10.1007/s11136-025-04090-y,10.1007/s11136-025-04090-y,2025,5,Erwin Birnie,person:leader:27feb927c5f2,Erwin Birnie,0000-0002-4534-4857,A5023843843,PERSON,0,ACCEPTED,"3EuroQol Group Executive Office, Rotterdam, The Netherlands"
doi:10.1007/s11136-025-04090-y,10.1007/s11136-025-04090-y,2025,6,Marieke S. J. N. Wintjens,person:openalex:A5064771478,Marieke S. J. N. Wintjens,0000-0002-7384-6002,A5064771478,PERSON,0,ACCEPTED,"1https://ror.org/02jz4aj89grid.5012.60000 0001 0481 6099Department of Clinical Epidemiology and Medical Technology Assessment, Maastricht University Medical Center+, Maastricht, The Netherlands | 4https://ror.org/02jz4aj89grid.5012.60000 0001 0481 6099Department of Intensive Care Medicine, Maastricht University Medical Center+, Maastricht, The Netherlands"
doi:10.1007/s11136-025-04090-y,10.1007/s11136-025-04090-y,2025,7,Bas C. T. van Bussel,person:openalex:A5056785549,Bas C. T. van Bussel,0000-0003-1621-7848,A5056785549,PERSON,0,ACCEPTED,"4https://ror.org/02jz4aj89grid.5012.60000 0001 0481 6099Department of Intensive Care Medicine, Maastricht University Medical Center+, Maastricht, The Netherlands | 5https://ror.org/02jz4aj89grid.5012.60000 0001 0481 6099Cardiovascular Research Institute Maastricht (CARIM), Maastricht University, Maastricht, The Netherlands | 6https://ror.org/02jz4aj89grid.5012.60000 0001 0481 6099Care and Public Health Research Institute (CAPHRI), Maastricht University, Maastricht, The Netherlands"
doi:10.1007/s11136-025-04090-y,10.1007/s11136-025-04090-y,2025,8,Susanne van Santen,person:openalex:A5084561608,Susanne van Santen,,A5084561608,PERSON,0,ACCEPTED,"4https://ror.org/02jz4aj89grid.5012.60000 0001 0481 6099Department of Intensive Care Medicine, Maastricht University Medical Center+, Maastricht, The Netherlands"
doi:10.1007/s11136-025-04090-y,10.1007/s11136-025-04090-y,2025,9,Chahinda Ghossein-Doha,person:openalex:A5019121576,Chahinda Ghossein‐Doha,0000-0003-4783-0987,A5019121576,PERSON,0,ACCEPTED,"7https://ror.org/02jz4aj89grid.5012.60000 0001 0481 6099Department of Cardiology, Maastricht University Medical Center+, Maastricht, The Netherlands | 8https://ror.org/018906e22grid.5645.20000 0004 0459 992XDepartment of Cardiology, Erasmus University Medical Center Rotterdam, Rotterdam, The Netherlands"
doi:10.1007/s11136-025-04090-y,10.1007/s11136-025-04090-y,2025,10,Michiel C. Warlé,person:openalex:A5073737638,Michiel C. Warlé,0000-0002-1151-4571,A5073737638,PERSON,0,ACCEPTED,"9https://ror.org/05wg1m734grid.10417.330000 0004 0444 9382Department of Surgery, Radboud University Medical Center Nijmegen, Nijmegen, The Netherlands"
doi:10.1007/s11136-025-04090-y,10.1007/s11136-025-04090-y,2025,11,Lotte M. C. Jacobs,person:openalex:A5020777539,Lotte M. C. Jacobs,0000-0001-5169-1970,A5020777539,PERSON,0,ACCEPTED,"9https://ror.org/05wg1m734grid.10417.330000 0004 0444 9382Department of Surgery, Radboud University Medical Center Nijmegen, Nijmegen, The Netherlands"
doi:10.1007/s11136-025-04090-y,10.1007/s11136-025-04090-y,2025,12,Bena Hemmen,person:openalex:A5030916636,Bena Hemmen,,A5030916636,PERSON,0,ACCEPTED,"10https://ror.org/04f03nc30grid.419163.80000 0004 0489 1699Adelante Centre of Expertise in Rehabilitation and Audiology, Hoensbroek, The Netherlands"
doi:10.1007/s11136-025-04090-y,10.1007/s11136-025-04090-y,2025,13,Bas L. J. H. Kietselaer,person:openalex:A5087921308,Bas Kietselaer,0000-0002-0096-8594,A5087921308,PERSON,0,ACCEPTED,"11https://ror.org/02qp3tb03grid.66875.3a0000 0004 0459 167XDepartment of Cardiovascular Disease, Mayo Clinic, Rochester, MN USA | 12https://ror.org/03bfc4534grid.416905.fDepartment of Cardiology, Zuyderland Medical Center, Heerlen, The Netherlands"
doi:10.1007/s11136-025-04090-y,10.1007/s11136-025-04090-y,2025,14,Gwyneth Jansen,person:openalex:A5025483182,Gwyneth Jansen,0000-0003-2391-7551,A5025483182,PERSON,0,ACCEPTED,"12https://ror.org/03bfc4534grid.416905.fDepartment of Cardiology, Zuyderland Medical Center, Heerlen, The Netherlands | 13https://ror.org/02jz4aj89grid.5012.60000 0001 0481 6099Department of Obstetrics and Gynaecology, Maastricht University Medical Center, Maastricht, The Netherlands | 14https://ror.org/02jz4aj89grid.5012.60000 0001 0481 6099GROW School for Oncology and Reproduction, Maastricht University, Maastricht, the Netherlands | 5https://ror.org/02jz4aj89grid.5012.60000 0001 0481 6099Cardiovascular Research Institute Maastricht (CARIM), Maastricht University, Maastricht, The Netherlands"
doi:10.1007/s11136-025-04090-y,10.1007/s11136-025-04090-y,2025,15,Stella C. M. Heemskerk,person:leader:17f6764f4e92,Stella Heemskerk,0000-0002-1320-8084,A5025807986,PERSON,0,ACCEPTED,"15https://ror.org/018906e22grid.5645.20000 0004 0459 992XDepartment of Public Health, Erasmus University Medical Center Rotterdam, Rotterdam, The Netherlands"
doi:10.1007/s11136-025-04090-y,10.1007/s11136-025-04090-y,2025,16,Juanita A. Haagsma,person:eqmember:17895,Juanita Haagsma,0000-0002-2055-548x,A5060133399,PERSON,0,ACCEPTED,"15https://ror.org/018906e22grid.5645.20000 0004 0459 992XDepartment of Public Health, Erasmus University Medical Center Rotterdam, Rotterdam, The Netherlands"
doi:10.1007/s11136-025-04090-y,10.1007/s11136-025-04090-y,2025,17,Sander M. J. van Kuijk,person:leader:d1d5bf1eb595,Sander van Kuijk,0000-0003-2796-729x,A5087173002,PERSON,0,ACCEPTED,"1https://ror.org/02jz4aj89grid.5012.60000 0001 0481 6099Department of Clinical Epidemiology and Medical Technology Assessment, Maastricht University Medical Center+, Maastricht, The Netherlands"
doi:10.1007/s11136-025-04133-4,10.1007/s11136-025-04133-4,2026,1,Knut Stavem,person:eqmember:17899,Knut Stavem,0000-0003-4512-8000,A5033845511,PERSON,1,ACCEPTED,"1https://ror.org/0331wat71grid.411279.80000 0000 9637 455XHealth Services Research Unit, Akershus University Hospital, Lørenskog, Norway | 2https://ror.org/01xtthb56grid.5510.10000 0004 1936 8921Institute of Clinical Medicine, University of Oslo, Campus Ahus, Lørenskog, Norway | 3https://ror.org/0331wat71grid.411279.80000 0000 9637 455XDepartment of Pulmonary Medicine, Medical Division, Akershus University Hospital, Lørenskog, Norway"
doi:10.1007/s11136-025-04133-4,10.1007/s11136-025-04133-4,2026,2,Andrew M. Garratt,person:openalex:A5076644664,Andrew Garratt,0000-0002-1000-4780,A5076644664,PERSON,0,ACCEPTED,"4https://ror.org/046nvst19grid.418193.60000 0001 1541 4204Division for Health Services, Norwegian Institute of Public Health, Oslo, Norway"
doi:10.1007/s11136-025-04145-0,10.1007/s11136-025-04145-0,2026,1,Peep Stalmeier,person:eqmember:17968,Peep Stalmeier,0000-0002-7553-562x,A5013523692,PERSON,1,ACCEPTED,"1https://ror.org/05wg1m734grid.10417.330000 0004 0444 9382Radboud Institute for Health Sciences, Nijmegen, The Netherlands"
doi:10.1007/s11136-025-04145-0,10.1007/s11136-025-04145-0,2026,2,Fanni Rencz,person:eqmember:17845,Fanni Rencz,0000-0001-9674-620x,A5024021740,PERSON,0,ACCEPTED,"2https://ror.org/01vxfm326grid.17127.320000 0000 9234 5858Department of Health Policy, Corvinus University, Budapest, Hungary"
doi:10.1007/s11136-025-04145-0,10.1007/s11136-025-04145-0,2026,3,Bastiaan Rutjens,person:openalex:A5122911844,Bastiaan T. Rutjens,,A5122911844,PERSON,0,ACCEPTED,"3https://ror.org/04dkp9463grid.7177.60000 0000 8499 2262University of Amsterdam, Amsterdam, The Netherlands"
doi:10.1007/s11136-025-04145-0,10.1007/s11136-025-04145-0,2026,4,Bram Roudijk,person:eqmember:17805,Bram Roudijk,0000-0001-5000-0875,A5028508726,PERSON,0,ACCEPTED,"4https://ror.org/01mrvqn21grid.478988.20000 0004 5906 3508EuroQol Research Foundation, Rotterdam, The Netherlands"
doi:10.1007/s11136-025-04150-3,10.1007/s11136-025-04150-3,2026,1,J. Verstraete,person:eqmember:17877,Janine Verstraete,0000-0002-1148-4747,A5006452129,PERSON,1,ACCEPTED,"1https://ror.org/03p74gp79grid.7836.a0000 0004 1937 1151Department of Paediatrics and Child Health, Faculty of Health Sciences, University of Cape Town, Cape Town, Western Cape South Africa"
