limitation_id,study_id,publication_id,doi,publication_year,primary_research_family,statement,about_ids
P49a97d0efaa5:L6,P49a97d0efaa5:S1,doi:10.1186/s12955-020-01641-4,10.1186/s12955-020-01641-4,2020,METHODS_RESEARCH,"Transferability is limited: the findings apply mainly to populations with chronic conditions controlled by treatment and self-management and to health systems similar to Sweden, and the EQ VAS and TTO findings apply mainly to similar designs, such as the same end-point labelling and an open-ended TTO procedure; replication in other patient groups is needed.",
P49a97d0efaa5:L7,P49a97d0efaa5:S1,doi:10.1186/s12955-020-01641-4,10.1186/s12955-020-01641-4,2020,METHODS_RESEARCH,Further research is needed to examine whether thought processes differ by severity of the currently experienced health state or by the expected progression of the disease.,
P49adc9b1df43:L1,P49adc9b1df43:S1,doi:10.1007/s11136-010-9648-y,10.1007/s11136-010-9648-y,2010,INSTRUMENT_VERSION_DEVELOPMENT,"The EQ-5D-Y was adapted from an existing adult instrument rather than developed from an in-depth examination of children's and adolescents' own conceptualization of health-related quality of life, so relevant aspects may be missing.",P49adc9b1df43:IU1
P49adc9b1df43:L2,P49adc9b1df43:S1,doi:10.1007/s11136-010-9648-y,10.1007/s11136-010-9648-y,2010,INSTRUMENT_VERSION_DEVELOPMENT,"Testing was conducted predominantly in healthy samples, which gives only limited information; population-based and clinical subgroups still need study.",P49adc9b1df43:POP3
P49adc9b1df43:L3,P49adc9b1df43:S1,doi:10.1007/s11136-010-9648-y,10.1007/s11136-010-9648-y,2010,INSTRUMENT_VERSION_DEVELOPMENT,The psychometric properties of the new version were not assessed in this paper and are reported elsewhere.,P49adc9b1df43:IU1
P49adc9b1df43:L4,P49adc9b1df43:S1,doi:10.1007/s11136-010-9648-y,10.1007/s11136-010-9648-y,2010,INSTRUMENT_VERSION_DEVELOPMENT,"In Spain the two versions were given in a fixed order within one battery, so smaller differences in VAS missing values may reflect an ordering effect, and VAS scoring rules differed between countries.",P49adc9b1df43:O3
P49adc9b1df43:L5,P49adc9b1df43:S1,doi:10.1007/s11136-010-9648-y,10.1007/s11136-010-9648-y,2010,INSTRUMENT_VERSION_DEVELOPMENT,Sample sizes could not be standardized between countries because resources and local situations differed.,P49adc9b1df43:POP3
P4a04524b24b1:LIM1,P4a04524b24b1:S1,doi:10.1007/s11136-025-04145-0,10.1007/s11136-025-04145-0,2026,METHODS_RESEARCH,"DTA was measured after filler questionnaires and after the wheelchair TTO or EQ VAS task, but before the self-experienced-health TTO or EQ VAS task, so timing could affect the associations.",
P4a04524b24b1:LIM2,P4a04524b24b1:S1,doi:10.1007/s11136-025-04145-0,10.1007/s11136-025-04145-0,2026,METHODS_RESEARCH,The conscious and unconscious defense measures did not show the required condition differences and were excluded from further analyses.,
P4a04524b24b1:LIM3,P4a04524b24b1:S1,doi:10.1007/s11136-025-04145-0,10.1007/s11136-025-04145-0,2026,METHODS_RESEARCH,"The study was online and had no interviewers, did not use severe hypothetical health states, and did not directly compare health states with dead.",
P4a04524b24b1:LIM4,P4a04524b24b1:S1,doi:10.1007/s11136-025-04145-0,10.1007/s11136-025-04145-0,2026,METHODS_RESEARCH,The exploratory commercial-panel sample was not selected to represent Dutch adults and was older and differently distributed by education than the Dutch population.,
P4a04524b24b1:LIM5,P4a04524b24b1:S1,doi:10.1007/s11136-025-04145-0,10.1007/s11136-025-04145-0,2026,METHODS_RESEARCH,The marketing bureau did not provide the number of respondents who dropped out.,
P4a23da10e329:L1,P4a23da10e329:S1,doi:10.1136/bmjopen-2020-048176,10.1136/bmjopen-2020-048176,2022,HEALTH_OUTCOME_RESEARCH,Different data-collection modes across National Quality Registers could cause differences in reported HRQoL.,
P4a23da10e329:L2,P4a23da10e329:S1,doi:10.1136/bmjopen-2020-048176,10.1136/bmjopen-2020-048176,2022,HEALTH_OUTCOME_RESEARCH,"Comorbidities among patients and morbidities in the general population could affect comparisons, and the study did not fully address this issue.",
P4a23da10e329:L3,P4a23da10e329:S1,doi:10.1136/bmjopen-2020-048176,10.1136/bmjopen-2020-048176,2022,HEALTH_OUTCOME_RESEARCH,"The main analysis included only patients with complete baseline and 1-year follow-up data and excluded nonrespondents and incomplete records, which could introduce selection bias.",
P4a23da10e329:L4,P4a23da10e329:S1,doi:10.1136/bmjopen-2020-048176,10.1136/bmjopen-2020-048176,2022,HEALTH_OUTCOME_RESEARCH,"Fracture baseline EQ-5D-3L data were recalled after the fracture for the week before injury, so change in fracture patients is not directly comparable with change in other groups.",
P4a23da10e329:L5,P4a23da10e329:S1,doi:10.1136/bmjopen-2020-048176,10.1136/bmjopen-2020-048176,2022,HEALTH_OUTCOME_RESEARCH,"Nonresponder analyses found statistically significant, although small, age and sex differences between follow-up respondents and nonrespondents in many registers.",
P4a45573e7066:L1,P4a45573e7066:S1,doi:10.1002/hec.4399,10.1002/hec.4399,2021,HEALTH_PREFERENCE_RESEARCH,The attribution to COVID-19 depends on an observational assumption; matching controlled only observed characteristics and could not remove unmeasured differences.,
P4a45573e7066:L2,P4a45573e7066:S1,doi:10.1002/hec.4399,10.1002/hec.4399,2021,HEALTH_PREFERENCE_RESEARCH,"The surveys differed in recruitment strategy, season of data collection, and stated purpose.",
P4a45573e7066:L3,P4a45573e7066:S1,doi:10.1002/hec.4399,10.1002/hec.4399,2021,HEALTH_PREFERENCE_RESEARCH,"Only 2018 respondents completed ten DCE tasks before the VAS ratings, so greater familiarity or cross-task effects could explain part of the difference and the lower illogical-response rate.",
P4a45573e7066:L4,P4a45573e7066:S1,doi:10.1002/hec.4399,10.1002/hec.4399,2021,HEALTH_PREFERENCE_RESEARCH,Health preferences might have changed during the two-year interval for reasons independent of COVID-19.,
P4a45573e7066:L5,P4a45573e7066:S1,doi:10.1002/hec.4399,10.1002/hec.4399,2021,HEALTH_PREFERENCE_RESEARCH,"VAS is not the method most commonly used for general-population value sets, and the results do not establish equivalent effects for TTO, standard gamble, or DCE values.",
P4a45573e7066:L6,P4a45573e7066:S1,doi:10.1002/hec.4399,10.1002/hec.4399,2021,HEALTH_PREFERENCE_RESEARCH,"The study valued only states 11111 and 55555, and only 55555 was analyzed on the full health = 1, dead = 0 scale, so effects on common milder states are unknown.",
P4a45573e7066:L7,P4a45573e7066:S1,doi:10.1002/hec.4399,10.1002/hec.4399,2021,HEALTH_PREFERENCE_RESEARCH,"The study could not identify which pandemic experiences caused the valuation differences, and it could not determine whether any effect was transient or permanent.",
P4a4d47e4eb70:LIM1,P4a4d47e4eb70:S1,doi:10.1007/s40258-024-00894-0,10.1007/s40258-024-00894-0,2024,METHODS_RESEARCH,"Post-operative data were limited to the 6-month time point, so longer-term quality-of-life impacts could not be determined.",
P4a4d47e4eb70:LIM2,P4a4d47e4eb70:S1,doi:10.1007/s40258-024-00894-0,10.1007/s40258-024-00894-0,2024,METHODS_RESEARCH,"The analysis did not examine utility scores by patient characteristics other than sex, such as age or disease severity.",
P4a4d47e4eb70:LIM3,P4a4d47e4eb70:S1,doi:10.1007/s40258-024-00894-0,10.1007/s40258-024-00894-0,2024,METHODS_RESEARCH,"Generalisability beyond the joint replacement population is uncertain, especially where changes in EQ-5D-5L responses concentrate in dimensions other than mobility and pain/discomfort.",
P4a87bb07f104:L1,P4a87bb07f104:S1,doi:10.1186/s12955-020-01394-0,10.1186/s12955-020-01394-0,2020,MEASUREMENT_PROPERTY_EVALUATION,"Variability in reported pain and itching was relatively low, with few patients reporting severe symptoms, probably because of the long-term follow-up, which limits scrutiny of scale correspondence.",
P4a87bb07f104:L2,P4a87bb07f104:S1,doi:10.1186/s12955-020-01394-0,10.1186/s12955-020-01394-0,2020,MEASUREMENT_PROPERTY_EVALUATION,"The two instruments differ in instruction: the EQ-5D-5L asks about health today and the whole person, while the POSAS asks about the past weeks and the patient's worst scar, so answers may differ for that reason.",
P4a87bb07f104:L3,P4a87bb07f104:S1,doi:10.1186/s12955-020-01394-0,10.1186/s12955-020-01394-0,2020,MEASUREMENT_PROPERTY_EVALUATION,"Burn scars cause other problems measured by the POSAS, such as pliability and thickness, which might also be detected by the EQ-5D-5L pain/discomfort domain but were beyond the scope of this study.",
P4a87bb07f104:L4,P4a87bb07f104:S1,doi:10.1186/s12955-020-01394-0,10.1186/s12955-020-01394-0,2020,MEASUREMENT_PROPERTY_EVALUATION,Non-response analysis showed responders were more often female and older than non-responders.,
P4afbf0a657c1:L1,P4afbf0a657c1:S1,doi:10.1186/s12955-018-0985-9,10.1186/s12955-018-0985-9,2018,METHODS_RESEARCH,Findings may not generalise to other contexts because Ireland remains comparatively religiously homogeneous and the meaning of euthanasia varies between contexts.,
P4afbf0a657c1:L2,P4afbf0a657c1:S1,doi:10.1186/s12955-018-0985-9,10.1186/s12955-018-0985-9,2018,METHODS_RESEARCH,"The analysis is based on only 160 individuals with both TTO and attitudinal data, a relatively small sample.",P4afbf0a657c1:SM1
P4afbf0a657c1:L3,P4afbf0a657c1:S1,doi:10.1186/s12955-018-0985-9,10.1186/s12955-018-0985-9,2018,METHODS_RESEARCH,"Only a limited number of attitudinal variables were controlled for; factors such as experience of bereavement, caring for the dying, empathy and egotism were unobserved, and the source of the unobserved heterogeneity could not be identified.",P4afbf0a657c1:MO1
P4afbf0a657c1:L4,P4afbf0a657c1:S1,doi:10.1186/s12955-018-0985-9,10.1186/s12955-018-0985-9,2018,METHODS_RESEARCH,"Willingness to trade time is only the mechanism used to estimate utility, so respondents unwilling to give worse-than-dead values may still regard a state as equally undesirable; this is a limitation of the TTO method.",P4afbf0a657c1:MU1
P4b02c99c9e82:LIM1,P4b02c99c9e82:S1,doi:10.1007/s10198-022-01465-7,10.1007/s10198-022-01465-7,2022,MEASUREMENT_PROPERTY_EVALUATION,"The online sample was young and highly educated, so the findings may not generalize to older or less-educated people, for whom EQ-5D-3L could be more feasible.",
P4b02c99c9e82:LIM2,P4b02c99c9e82:S1,doi:10.1007/s10198-022-01465-7,10.1007/s10198-022-01465-7,2022,MEASUREMENT_PROPERTY_EVALUATION,"Some respondents reported more than one condition, but the study did not analyze the possible effects of multiple conditions in depth.",
P4b02c99c9e82:LIM3,P4b02c99c9e82:S1,doi:10.1007/s10198-022-01465-7,10.1007/s10198-022-01465-7,2022,MEASUREMENT_PROPERTY_EVALUATION,Health conditions were self-reported in an online sample and were not verified with clinical data.,
P4b7539d8b88b:lim1,P4b7539d8b88b:s1,doi:10.1016/j.ijcha.2022.100970,10.1016/j.ijcha.2022.100970,2022,HEALTH_OUTCOME_RESEARCH,The observational prognostic association does not show that new-onset AF/AFL causes mortality and may reflect disease severity or comorbidity.,
P4b7539d8b88b:lim2,P4b7539d8b88b:s1,doi:10.1016/j.ijcha.2022.100970,10.1016/j.ijcha.2022.100970,2022,HEALTH_OUTCOME_RESEARCH,"CHA2DS2-VASc information was missing for 75.7% of relevant patients, so the adjusted sensitivity analysis had low statistical robustness and very imprecise estimates.",
P4b7539d8b88b:lim3,P4b7539d8b88b:s1,doi:10.1016/j.ijcha.2022.100970,10.1016/j.ijcha.2022.100970,2022,HEALTH_OUTCOME_RESEARCH,The multicentre design creates a risk of heterogeneity in how centrally defined diagnoses were interpreted across centres.,
P4b7539d8b88b:lim4,P4b7539d8b88b:s1,doi:10.1016/j.ijcha.2022.100970,10.1016/j.ijcha.2022.100970,2022,HEALTH_OUTCOME_RESEARCH,"Rhythm-monitoring strategies differed by centre and attending physician, so electrical disorders may have been underdiagnosed on general wards without continuous monitoring.",
P4b7539d8b88b:lim5,P4b7539d8b88b:s1,doi:10.1016/j.ijcha.2022.100970,10.1016/j.ijcha.2022.100970,2022,HEALTH_OUTCOME_RESEARCH,"Combining paroxysmal, persistent, and permanent atrial fibrillation may have concealed subtle progression within AF.",
P4b7539d8b88b:lim6,P4b7539d8b88b:s1,doi:10.1016/j.ijcha.2022.100970,10.1016/j.ijcha.2022.100970,2022,HEALTH_OUTCOME_RESEARCH,"Only in-hospital deaths were recorded; mortality follow-up was limited, and different lengths of hospital stay hamper comparison with other studies.",
P4b8d0721de85:limitation_1,P4b8d0721de85:study_1,doi:10.1016/j.jval.2022.02.001,10.1016/j.jval.2022.02.001,2022,METHODS_RESEARCH,Whether EQ-HWB-S can provide responses similar to the long form and function as a standalone instrument remains unknown.,
P4b8d0721de85:limitation_2,P4b8d0721de85:study_1,doi:10.1016/j.jval.2022.02.001,10.1016/j.jval.2022.02.001,2022,METHODS_RESEARCH,Early data on the relationship between EQ-HWB-S and EQ-5D-5L are insufficient on their own to support decisions about EQ-HWB uptake.,
P4b8d0721de85:limitation_3,P4b8d0721de85:study_1,doi:10.1016/j.jval.2022.02.001,10.1016/j.jval.2022.02.001,2022,METHODS_RESEARCH,Transfer of the reported and future findings across cultures and languages remains uncertain.,
P4c281ea1aeb1:L1,P4c281ea1aeb1:S1,doi:10.47723/kcmj.v19i1.908,10.47723/kcmj.v19i1.908,2023,HEALTH_ECONOMIC_EVALUATION,"The study used two centers in one province, Baghdad.",
P4c281ea1aeb1:L2,P4c281ea1aeb1:S1,doi:10.47723/kcmj.v19i1.908,10.47723/kcmj.v19i1.908,2023,HEALTH_ECONOMIC_EVALUATION,Participants were followed for only 20 weeks.,
P4c281ea1aeb1:L3,P4c281ea1aeb1:S1,doi:10.47723/kcmj.v19i1.908,10.47723/kcmj.v19i1.908,2023,HEALTH_ECONOMIC_EVALUATION,The participant sample was relatively small.,
P4c281ea1aeb1:L4,P4c281ea1aeb1:S1,doi:10.47723/kcmj.v19i1.908,10.47723/kcmj.v19i1.908,2023,HEALTH_ECONOMIC_EVALUATION,"The researchers collected data retrospectively, including baseline quality of life, because only five new patients started infliximab during the five-month study period.",
P4ced2ec55932:L1,P4ced2ec55932:S1,doi:10.1007/s11136-020-02496-4,10.1007/s11136-020-02496-4,2020,MEASUREMENT_PROPERTY_EVALUATION,"Trauma severity of the study population appeared low and no data on injury severity were available, so large ceiling effects may reflect mild injury and the sample may not represent a general trauma population.",
