person_id,display_name,family_name,given_names,orcid,openalex_id,entity_kind,identity_status,euroqol_member,n_projects_as_pi,n_publications,first_publication_year,last_publication_year
person:openalex:A5006408439,Anna Hobbins,Hobbins,Anna,0000-0002-5532-3830,A5006408439,PERSON,NEW_EXTERNAL_IDENTITY,0,0,6,2018,2021
person:openalex:A5006535288,Cheryl Hunter,Hunter,Cheryl,0000-0002-1918-9662,A5006535288,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2016,2016
person:openalex:A5006537529,Kiri Lay,Lay,Kiri,0000-0003-1077-3771,A5006537529,PERSON,NEW_EXTERNAL_IDENTITY,0,0,4,2023,2024
person:openalex:A5006598030,Imaniar Noor Faridah,Faridah,Imaniar Noor,0000-0001-8253-5591,A5006598030,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5006620707,Kjeld Møller Pedersen,Pedersen,Kjeld M.,0000-0002-8222-0781,A5006620707,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2021,2023
person:openalex:A5006635528,Ray Fitzpatrick,Fitzpatrick,Ray,0000-0003-0607-0563,A5006635528,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2016,2016
person:openalex:A5006657549,Cathrine Mihalopoulos,Mihalopoulos,Cathrine,0000-0002-7127-9462,A5006657549,PERSON,NEW_EXTERNAL_IDENTITY,0,0,4,2023,2025
person:openalex:A5006666503,Nerea González,González,Nerea,0000-0003-3928-3274,A5006666503,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5006780895,Sandy Campbell,Campbell,Sandra M,0000-0002-9347-3880,A5006780895,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5007020233,Amelia Ganefianty,Ganefianty,Amelia,0000-0003-3303-1519,A5007020233,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2017,2017
person:openalex:A5007032650,Ángeles Cánovas-Molina,Cánovas-Molina,Angeles,0000-0001-8557-860x,A5007032650,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2023,2023
person:openalex:A5007123733,Jurriën M. ten Berg,Berg,Jurriën M. ten,0000-0001-5192-886x,A5007123733,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5007130352,Punita Mutiah,Mutiah,Punita,,A5007130352,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5007269697,Uwe Siebert,Siebert,Uwe,0000-0001-6425-7671,A5007269697,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2024,2026
person:openalex:A5007295820,Lidia García‐Pérez,García-Pérez,Lidia,0000-0002-5626-8116,A5007295820,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5007304971,Oscar Comino‐Trinidad,Comino-Trinidad,Oscar,0000-0001-9704-5931,A5007304971,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5007311021,Chee‐Keong Toh,Toh,Chee Keong,0000-0002-5691-6144,A5007311021,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2017,2017
person:openalex:A5007375599,John Basmaji,Basmaji,John,0000-0001-9749-1747,A5007375599,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5007503266,Gabrielle Davie,Davie,Gabrielle,0000-0001-5466-5364,A5007503266,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2014,2014
person:openalex:A5007607755,Peter May,May,Peter,0000-0001-8501-6500,A5007607755,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5007610279,Saad Jaddoua,Jaddoua,Saad,0000-0002-6246-7509,A5007610279,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5007639938,Marcus Ang,Ang,Marcus,0000-0003-3022-0795,A5007639938,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2019,2020
person:openalex:A5007673438,Diem Dinh,Dinh,Diem,0000-0002-8167-3906,A5007673438,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5007711014,Esther W. de Bekker‐Grob,de Bekker‐Grob,Esther,0000-0001-7645-6168,A5007711014,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2017,2019
person:openalex:A5007988169,Sze‐Ee Soh,Soh,Sze-Ee,0000-0002-1400-7700,A5007988169,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5007993808,David C. Currow,Currow,David,0000-0003-1988-1250,A5007993808,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2025,2025
person:openalex:A5008093471,Doha Achak,Achak,Doha,0000-0002-3405-6577,A5008093471,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5008120844,Sitanshu Sekhar Kar,Kar,Sitanshu Sekhar,0000-0001-7122-523x,A5008120844,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2020,2022
person:openalex:A5008282524,Kelvin Chan,Chan,Kelvin,0000-0002-2501-3057,A5008282524,PERSON,NEW_EXTERNAL_IDENTITY,0,0,4,2017,2025
person:openalex:A5008347262,Asmaa Azizi,Azizi,Asmaa,0000-0002-5416-5658,A5008347262,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5008401931,Claire Hulme,Hulme,Claire,0000-0003-2077-0419,A5008401931,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5008464651,Karen McLean,McLean,Karen,0000-0002-8438-2901,A5008464651,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5008674497,Natalí Ini,Ini,Natalí,0009-0002-9411-0851,A5008674497,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2025,2026
person:openalex:A5008710807,Justus Vogel,Vogel,Justus,0000-0002-2605-8994,A5008710807,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5008772920,Lebogang Ramma,Ramma,Lebogang,0000-0001-9109-9103,A5008772920,PERSON,NEW_EXTERNAL_IDENTITY,0,0,4,2010,2020
person:openalex:A5008794902,Murray Krahn,Krahn,Murray,0000-0001-5836-397x,A5008794902,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2019,2022
person:openalex:A5008807386,Charles M. M. Peeters,Peeters,Charles M M,0000-0001-6292-6202,A5008807386,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5008914584,K. Franks,Franks,K.,0000-0001-9468-7947,A5008914584,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2016,2016
person:openalex:A5008949837,Johanna M. van Dongen,van Dongen,Johanna M,0000-0002-1606-8742,A5008949837,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5008987708,Antonio Ojeda,Ojeda,Antonio,0000-0003-4950-1044,A5008987708,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5009003817,Siwei Qi,Qi,Siwei,0000-0001-5260-2060,A5009003817,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5009099235,Ademola Joshua Itiola,Itiola,Ademola J,0000-0001-9074-7359,A5009099235,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2024,2025
person:openalex:A5009107752,Michele Peters,Peters,Michele,0000-0002-0076-5981,A5009107752,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2016,2016
person:openalex:A5009254879,Carl Tilling,Tilling,Carl,,A5009254879,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2010,2010
person:openalex:A5009310815,Laura E. Hickey,Hickey,Laura E,,A5009310815,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5009334543,Laura Elizabeth Bedford,Bedford,Laura Elizabeth,0000-0002-0698-2637,A5009334543,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5009376841,Robert Heggie,Heggie,Robert,0000-0001-7396-4773,A5009376841,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5009391597,Sabrina H. van Ierssel,Ierssel,Sabrina H. van,0000-0003-2955-4130,A5009391597,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5009664731,P.P.M. Rood,Rood,Pleunie P. M.,0000-0002-4949-9303,A5009664731,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5009868132,Brendan J. Mulhern,Mulhern,Brendan,,A5009868132,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5010029872,Jie Jiang,Jiang,Jie,0000-0002-2739-6995,A5010029872,PERSON,NEW_EXTERNAL_IDENTITY,0,0,4,2022,2023
person:openalex:A5010060468,L R Romão,Romão,L R,,A5010060468,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5010213002,Emma B N J Janssen,Janssen,Emma B N J,0000-0001-6916-7261,A5010213002,PERSON,NEW_EXTERNAL_IDENTITY,0,0,3,2022,2025
person:openalex:A5010223717,Nadine Henderson,Henderson,Nadine,0000-0002-0981-9376,A5010223717,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5010283393,Chee Wai Wong,Wong,Chee Wai,0000-0002-0935-2016,A5010283393,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2019,2020
person:openalex:A5010304307,Grace Helena Firmansyah Putri,Putri,Grace Helena Firmansyah,,A5010304307,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5010411606,Silvia Evers,Evers,Silvia,0000-0003-1026-570x,A5010411606,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2016,2023
person:openalex:A5010461857,Ibtissam Youlyouz‐Marfak,Youlyouz-Marfak,Ibtissam,0000-0002-9853-1592,A5010461857,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5010472239,Gagan Gurung,Gurung,Gagan,0000-0002-7609-1880,A5010472239,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5010571732,Deepak L. Bhatt,Bhatt,Deepak L,0000-0002-1278-6245,A5010571732,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5010639674,Jenny Berg,Berg,Jenny,0000-0002-5994-6816,A5010639674,PERSON,NEW_EXTERNAL_IDENTITY,0,0,3,2020,2022
person:openalex:A5010710721,M McCulloch,McCulloch,Mignon,,A5010710721,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5010752128,Robert Buzinski,Buzinski,Robert,,A5010752128,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2020,2021
person:openalex:A5010785476,Kent Jason G. Cheng,Cheng,Kent Jason G.,0000-0002-8931-4086,A5010785476,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2021,2022
person:openalex:A5010805821,Stanisław Bartuś,Bartuś,Stanisław,0000-0003-4508-3551,A5010805821,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5010824165,J. Nicolaas Dijkshoorn,Dijkshoorn,J. Nicolaas,,A5010824165,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5010838561,Peter Herbison,Herbison,Peter,0000-0002-5684-024x,A5010838561,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2004,2004
person:openalex:A5010916543,A M Al-Rubaish,Al-Rubaish,A M,,A5010916543,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5010988882,Julieta Galante,Galante,Julieta,0000-0002-4108-5341,A5010988882,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2025,2026
person:openalex:A5011036435,Amber Salisbury,Salisbury,Amber,0000-0003-1557-5918,A5011036435,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5011128673,Shirley Y.W. Liu,Liu,Shirley YW,,A5011128673,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5011340679,Margareta Lindén‐Boström,Lindén-Boström,Margareta,,A5011340679,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2018,2018
person:openalex:A5011374619,Kathrin Borchert,Borchert,Kathrin,0000-0003-2769-0075,A5011374619,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2020,2020
person:openalex:A5011465543,Timothy Callaghan,Callaghan,Timothy,0000-0002-9056-9123,A5011465543,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5011601803,François Lauzier,Lauzier,Francois,0000-0002-6530-5513,A5011601803,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5011661751,Phong Teck Lee,Lee,Phong Teck,0000-0003-3901-0401,A5011661751,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2017,2017
person:openalex:A5011663361,Seth A. Seabury,Seabury,Seth A.,,A5011663361,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5011858857,Logan Trenaman,Trenaman,Logan,0000-0002-6399-5741,A5011858857,PERSON,NEW_EXTERNAL_IDENTITY,0,0,6,2019,2026
person:openalex:A5012122196,Beate Grüner,Grüner,Beate,0000-0001-6669-3741,A5012122196,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5012130105,Geok Ling Lee,Lee,Geok Ling,0000-0003-1490-9269,A5012130105,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2020,2020
person:openalex:A5012179966,Saskia Knies,Knies,Saskia,0000-0003-3550-990x,A5012179966,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5012212375,Eliza Brożek-Mądry,Brożek-Mądry,Eliza,0000-0003-3113-3079,A5012212375,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5012244780,Eline A. Vlot,Vlot,Eline A,0000-0002-3538-8880,A5012244780,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5012372227,Carla Walker,Walker,Carla,0009-0002-4169-9156,A5012372227,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5012557813,Amy Finlay‐Jones,Finlay‐Jones,Amy,0000-0002-1336-4001,A5012557813,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5012652576,Yu Cho Woo,Woo,Yu Cho,,A5012652576,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5012701874,Melinde Boland,Boland,Melinde R S,0000-0001-6447-190x,A5012701874,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2019,2019
person:openalex:A5012881493,Luz Gibbons,Gibbons,Luz,0000-0002-0235-1635,A5012881493,PERSON,NEW_EXTERNAL_IDENTITY,0,0,6,2015,2022
person:openalex:A5012904054,Preston Tse,Tse,Preston,0009-0001-9273-1366,A5012904054,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5012982656,Linda Watson,Watson,Linda,0000-0002-7802-0082,A5012982656,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5013115644,Danny Liew,Liew,Danny,0000-0002-0131-623x,A5013115644,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5013140231,Marina Otten,Otten,Marina,0000-0003-3767-1548,A5013140231,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5013226060,Sitaporn Youngkong,Youngkong,Sitaporn,0000-0002-2448-3954,A5013226060,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5013373000,Cassie Withey-Rila,Withey-Rila,Cassie,0000-0002-7594-5549,A5013373000,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5013497233,Ju-Ying Ang,Ang,Ju-Ying,0000-0003-2541-4704,A5013497233,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5013535631,Sainan Zou,Zou,Sainan,,A5013535631,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2022,2023
person:openalex:A5013588948,Shilana Yip,Yip,Shilana,,A5013588948,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2021,2023
person:openalex:A5013596229,John Cairns,Cairns,John,0000-0001-6442-0440,A5013596229,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2014,2014
person:openalex:A5013644553,Katarzyna Graczyk,Graczyk,Katarzyna,,A5013644553,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2019,2019
person:openalex:A5013696488,Michael Walsh,Walsh,Michael,0000-0001-8292-2014,A5013696488,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2020,2021
person:openalex:A5013727360,Jeroen P. Jansen,Jansen,Jeroen P,0000-0003-2686-9217,A5013727360,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5013738766,Amy Hunter,Hunter,Amy,0000-0001-5076-8761,A5013738766,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5013846934,Fikre Enquoselassie,Enquoselassie,Fikre,,A5013846934,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2019,2019
person:openalex:A5013858111,Anotida R. Hove,Hove,Anotida R,0009-0005-4050-0135,A5013858111,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5013933438,Behnam Hedayat,Hedayat,Behnam,0000-0003-1549-021x,A5013933438,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5013944168,Andrew R. Willan,Willan,Andrew R.,0000-0001-8337-2042,A5013944168,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2017,2017
person:openalex:A5013954770,M E Emans,Emans,M E,,A5013954770,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5014109219,Christine Marie Bækø Halling,Halling,Christine Marie Bækø,0000-0003-3899-4517,A5014109219,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5014281043,Svenja Elkenkamp,Elkenkamp,Svenja,0000-0001-8704-1208,A5014281043,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5014461768,Dyah Aryani Perwitasari,Perwitasari,Dyah Aryani,0000-0002-2638-6664,A5014461768,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5014483970,Sawitri S. Sadarjoen,Sadarjoen,Sawitri S.,0000-0001-5126-9104,A5014483970,PERSON,NEW_EXTERNAL_IDENTITY,0,0,5,2017,2018
person:openalex:A5014493050,Morten Berg Jensen,Jensen,Morten B.,0000-0002-9455-0104,A5014493050,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2021,2023
person:openalex:A5014702512,Amal Boutib,Boutib,Amal,,A5014702512,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5014743334,Yvette M. van der Linden,van der Linden,Yvette,0000-0002-9003-6124,A5014743334,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5014870235,Rina Rahmatika,Rahmatika,Rina,,A5014870235,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5015039346,Perez Nicholas Ochanda,Ochanda,Perez N,0000-0003-3847-6525,A5015039346,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5015199341,Massimo Caputo,Caputo,Massimo,0000-0001-7508-0891,A5015199341,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5015233598,Claudia Mighiu,Mighiu,Claudia,0000-0002-2938-4939,A5015233598,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5015262987,Nora Wille,Wille,Nora,,A5015262987,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2010,2010
person:openalex:A5015311493,A. M. Blackmore,Blackmore,A. M.,0000-0002-5824-9402,A5015311493,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2023,2024
person:openalex:A5015550955,S. Ratushnyak,Ratushnyak,Svetlana,0000-0001-7967-5112,A5015550955,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5015607453,Wojciech Koziołek,Koziołek,Wojciech,0000-0002-6362-3542,A5015607453,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5015626145,Cindy Lo Kuen Lam,Lam,Cindy Lo Kuen,0000-0001-7536-8481,A5015626145,PERSON,NEW_EXTERNAL_IDENTITY,0,0,3,2021,2023
person:openalex:A5015764426,Mariska A. C. de Jongh,de Jongh,M. A. C.,0000-0001-9005-9185,A5015764426,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2019,2020
person:openalex:A5015777392,Fionna Klasen,Klasen,Fionna,,A5015777392,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2017,2017
person:openalex:A5015914274,Jessica Taranto,Taranto,Jessica,0000-0002-4290-4863,A5015914274,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5016055826,Lasse Herdien,Herdien,Lasse,0000-0001-5961-8962,A5016055826,PERSON,NEW_EXTERNAL_IDENTITY,0,0,3,2024,2026
person:openalex:A5016114433,Ari Samaranayaka,Samaranayaka,Ari,0000-0003-4933-9569,A5016114433,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5016206619,Daniel J. Niven,Niven,Daniel J,0000-0002-9527-0577,A5016206619,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5016376964,Thomas Patton,Patton,Thomas,0000-0002-5134-3308,A5016376964,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2020,2020
person:openalex:A5016682735,Christine Blome,Blome,Christine,0000-0002-1163-1639,A5016682735,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5016809145,Kali Barrett,Barrett,Kali,0000-0001-7147-2222,A5016809145,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5016872638,Mark D. Harrison,Harrison,Mark D.,0000-0002-0220-1565,A5016872638,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2025,2025
person:openalex:A5016874302,Rachel O’Loughlin,O’Loughlin,Rachel,0000-0002-6451-2713,A5016874302,PERSON,NEW_EXTERNAL_IDENTITY,0,0,6,2021,2026
person:openalex:A5016923611,Marcela M. Suazo Guevara,Guevara,Marcela M. Suazo,,A5016923611,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2025,2026
person:openalex:A5017199089,Rogier Donders,Donders,Rogier,0000-0002-0484-1419,A5017199089,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2017,2022
person:openalex:A5017231737,Dominic Marley,Marley,Dominic,,A5017231737,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2016,2016
person:openalex:A5017249857,Valerie Sung,Sung,Valerie,0000-0003-2029-6331,A5017249857,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5017263982,Egbert Eggers,Eggers,Egbert,,A5017263982,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2020,2020
person:openalex:A5017336802,Paul Revill,Revill,Paul,0000-0001-8632-0600,A5017336802,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5017418790,Guenka Petrova,Petrova,Guenka,0000-0001-8116-5138,A5017418790,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2016,2016
person:openalex:A5017484136,Markus Lahtinen,Lahtinen,Markus,,A5017484136,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2022,2022
person:openalex:A5017602163,Christiane Otto,Otto,Christiane,0000-0003-4197-8606,A5017602163,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2017,2017
person:openalex:A5017733791,Benjamin Allin,Allin,Benjamin,0000-0002-0575-2733,A5017733791,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2022,2022
person:openalex:A5017769435,Hajer Almudaiheem,Almudaiheem,Hajer,0000-0002-0985-6193,A5017769435,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5017803329,Zeyun Feng,Feng,Zeyun,0000-0003-4723-6283,A5017803329,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2019,2019
person:openalex:A5017861385,Michael von Bergwelt‐Baildon,Bergwelt‐Baildon,Michael von,0000-0002-1952-052x,A5017861385,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5017940829,Mark T. Kearney,Kearney,Mark T.,0000-0002-9376-8814,A5017940829,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5017971948,Bryan Williams,Williams,Bryan,0000-0002-8094-1841,A5017971948,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2021,2022
person:openalex:A5018149893,Pim van der Harst,Harst,Pim van der,0000-0002-2713-686x,A5018149893,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5018419311,Salim Yusuf,Yusuf,Salim,0000-0003-4776-5601,A5018419311,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5018451810,J.﻿-﻿Matthias Graf von der Schulenburg,von der Schulenburg,J.-Matthias Graf,0000-0002-3745-4060,A5018451810,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2017,2018
person:openalex:A5018454495,Cassandra Mah,Mah,Cassandra,0000-0002-1555-2292,A5018454495,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5018481496,Anthea Sutton,Sutton,Anthea,0000-0003-2449-2516,A5018481496,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5018547894,Gabor Mihala,Mihala,Gabor,0000-0001-6654-405x,A5018547894,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2024,2024
person:openalex:A5018615558,Dennis Niebel,NIEBEL,Dennis,0000-0003-2069-0486,A5018615558,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2025,2025
person:openalex:A5018640499,Kuhan Perampaladas,Perampaladas,Kuhan,,A5018640499,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2013,2013
person:openalex:A5018647466,Irene Santi,Santi,Irene,0000-0003-3812-2962,A5018647466,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2023,2023
person:openalex:A5018702353,Tasmiah Nuzhath,Nuzhath,Tasmiah,0000-0003-2893-5441,A5018702353,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2024,2024
person:openalex:A5018732156,Kelechi Ohiri,Ohiri,Kelechi,0000-0001-5451-0258,A5018732156,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2026,2026
person:openalex:A5018820693,Tomasz Tokarek,Tokarek,Tomasz,0000-0002-0836-1877,A5018820693,PERSON,NEW_EXTERNAL_IDENTITY,0,0,1,2021,2021
person:openalex:A5018997782,Hugh Gravelle,Gravelle,Hugh,0000-0002-7753-4233,A5018997782,PERSON,NEW_EXTERNAL_IDENTITY,0,0,2,2021,2025
person:openalex:A5019121576,Chahinda Ghossein‐Doha,Ghossein-Doha,Chahinda,0000-0003-4783-0987,A5019121576,PERSON,NEW_EXTERNAL_IDENTITY,0,0,5,2022,2026
