finding_id,ordinal,publication_id,doi,publication_year,outcome,reported_value,unit,denominator,time,subgroup,comparator,direction,uncertainty
P4ced2ec55932:F5,3,doi:10.1007/s11136-020-02496-4,10.1007/s11136-020-02496-4,2020,Explanatory power: adjusted R-squared of multivariable regression of EQ VAS on domain levels,0.418,adjusted R-squared,TBI/PTSD respondents,6 months post-trauma,TBI/PTSD,"model with mobility, self-care, usual activities, pain/discomfort and cognition",highest of the five-domain models,p < 0.001
P4ced2ec55932:F6,1,doi:10.1007/s11136-020-02496-4,10.1007/s11136-020-02496-4,2020,Discriminatory power: mean level sum score differences between clinical subgroups,8.4 versus 8.2,mean level sum score (EQ-5D+C rescaled by 5/6),1799 respondents,6 months post-trauma,All,EQ-5D versus EQ-5D+C,,p < 0.001
P4ced2ec55932:F6,2,doi:10.1007/s11136-020-02496-4,10.1007/s11136-020-02496-4,2020,Discriminatory power: mean level sum score differences between clinical subgroups,7.8 versus 7.8,mean level sum score,273 TBI respondents,6 months post-trauma,TBI,EQ-5D versus EQ-5D+C,no significant difference,p = 0.211
P4ced2ec55932:F6,3,doi:10.1007/s11136-020-02496-4,10.1007/s11136-020-02496-4,2020,Discriminatory power: mean level sum score differences between clinical subgroups,12.6 versus 12.1,mean level sum score,107 PTSD respondents,6 months post-trauma,PTSD,EQ-5D versus EQ-5D+C,,p < 0.001
P4ced2ec55932:F6,4,doi:10.1007/s11136-020-02496-4,10.1007/s11136-020-02496-4,2020,Discriminatory power: mean level sum score differences between clinical subgroups,"7.3, 9.4 and 10.9",mean EQ-5D level sum score,respondents by comorbidity count,6 months post-trauma,"0, 1 and 2 or more chronic conditions",,worse health with more comorbidity,p < 0.001
P4ced2ec55932:F7,1,doi:10.1007/s11136-020-02496-4,10.1007/s11136-020-02496-4,2020,Responsiveness: Paretian classification of health change and probability of superiority between 6 and 12 months,26.2% versus 40.2%,proportion classified as mixed (non-categorisable) change,107 PTSD respondents,6 to 12 months,PTSD,EQ-5D versus EQ-5D+C,increase with cognition,
P4ced2ec55932:F7,2,doi:10.1007/s11136-020-02496-4,10.1007/s11136-020-02496-4,2020,Responsiveness: Paretian classification of health change and probability of superiority between 6 and 12 months,13.8% versus 18.2%,proportion classified as mixed change,1799 respondents,6 to 12 months,All,EQ-5D versus EQ-5D+C,increase with cognition,
P4ced2ec55932:F8,1,doi:10.1007/s11136-020-02496-4,10.1007/s11136-020-02496-4,2020,Responsiveness: Paretian classification of health change and probability of superiority between 6 and 12 months,32.2% versus 25.3%,proportion in 'no problems' category,273 TBI respondents,6 to 12 months,TBI,EQ-5D versus EQ-5D+C,decrease with cognition,
P4ced2ec55932:F8,2,doi:10.1007/s11136-020-02496-4,10.1007/s11136-020-02496-4,2020,Responsiveness: Paretian classification of health change and probability of superiority between 6 and 12 months,32.6% versus 34.4%,proportion in 'improve' category,273 TBI respondents,6 to 12 months,TBI,EQ-5D versus EQ-5D+C,increase with cognition,
P4ced2ec55932:F9,1,doi:10.1007/s11136-020-02496-4,10.1007/s11136-020-02496-4,2020,Responsiveness: Paretian classification of health change and probability of superiority between 6 and 12 months,0.50,probability of superiority for cognition,1799 respondents,6 to 12 months,All,,,
P4ced2ec55932:F9,2,doi:10.1007/s11136-020-02496-4,10.1007/s11136-020-02496-4,2020,Responsiveness: Paretian classification of health change and probability of superiority between 6 and 12 months,0.52,probability of superiority for cognition,TBI and PTSD respondents,6 to 12 months,TBI and PTSD,respondents with neither (0.50),slightly more improvement,
P4d234a6507c6:FIND1,1,doi:10.1007/s00431-022-04626-1,10.1007/s00431-022-04626-1,2022,,15 (9.6%),participants,157,Baseline,EQ-5D-Y-3L full-health profile,,,
P4d234a6507c6:FIND1,2,doi:10.1007/s00431-022-04626-1,10.1007/s00431-022-04626-1,2022,,17 (12%),participants,157,Baseline,EQ-5D-Y-5L full-health profile,,,Values are reproduced as reported in Table 2
P4d234a6507c6:FIND1,3,doi:10.1007/s00431-022-04626-1,10.1007/s00431-022-04626-1,2022,,5 (3.3%),participants,157,Baseline,CHU9D full-health profile,,,
P4d234a6507c6:FIND3,1,doi:10.1007/s00431-022-04626-1,10.1007/s00431-022-04626-1,2022,,0.65,concordance correlation coefficient,157,Baseline,EQ-5D-Y-3L versus EQ-5D-Y-5L,,,
P4d234a6507c6:FIND3,2,doi:10.1007/s00431-022-04626-1,10.1007/s00431-022-04626-1,2022,,0.40,concordance correlation coefficient,157,Baseline,EQ-5D-Y-3L versus CHU9D,,,
P4d234a6507c6:FIND3,3,doi:10.1007/s00431-022-04626-1,10.1007/s00431-022-04626-1,2022,,0.71,concordance correlation coefficient,157,Baseline,EQ-5D-Y-5L versus CHU9D,,,
P4d234a6507c6:FIND4,1,doi:10.1007/s00431-022-04626-1,10.1007/s00431-022-04626-1,2022,,0.82,ICC,88,Two-week retest,EQ-5D-Y-3L,,,
P4d234a6507c6:FIND4,2,doi:10.1007/s00431-022-04626-1,10.1007/s00431-022-04626-1,2022,,0.79,ICC,88,Two-week retest,EQ-5D-Y-5L,,,
P4d234a6507c6:FIND4,3,doi:10.1007/s00431-022-04626-1,10.1007/s00431-022-04626-1,2022,,0.80,ICC,88,Two-week retest,CHU9D,,,
P4d234a6507c6:FIND8,1,doi:10.1007/s00431-022-04626-1,10.1007/s00431-022-04626-1,2022,,0.55 (SD 0.48),utility score,157,Baseline,EQ-5D-Y-3L,,,
P4d234a6507c6:FIND8,2,doi:10.1007/s00431-022-04626-1,10.1007/s00431-022-04626-1,2022,,0.65 (SD 0.28),reversed rescaled level-sum score,157,Baseline,EQ-5D-Y-5L,,,
P4d234a6507c6:FIND8,3,doi:10.1007/s00431-022-04626-1,10.1007/s00431-022-04626-1,2022,,0.63 (SD 0.18),utility score,157,Baseline,CHU9D,,,
P4d52639a92c7:F1,1,doi:10.1016/j.jval.2019.10.006,10.1016/j.jval.2019.10.006,2019,"Agreement between cTTO and BTD methods, logical consistency, and test-retest reliability",77.1%,percent agreement,1399 paired responses,,All health states pooled,,,
P4d52639a92c7:F1,2,doi:10.1016/j.jval.2019.10.006,10.1016/j.jval.2019.10.006,2019,"Agreement between cTTO and BTD methods, logical consistency, and test-retest reliability",0.791,polychoric correlation,,,Pooled data,,,
P4d52639a92c7:F1,3,doi:10.1016/j.jval.2019.10.006,10.1016/j.jval.2019.10.006,2019,"Agreement between cTTO and BTD methods, logical consistency, and test-retest reliability",92.5%,percent agreement,,,Health state 34333,,,
P4d52639a92c7:F1,4,doi:10.1016/j.jval.2019.10.006,10.1016/j.jval.2019.10.006,2019,"Agreement between cTTO and BTD methods, logical consistency, and test-retest reliability",65%,percent agreement,,,Health state 44343,,,
P4d52639a92c7:F2,1,doi:10.1016/j.jval.2019.10.006,10.1016/j.jval.2019.10.006,2019,"Classification of health states as better than, equal to, or worse than dead",54.7%,percent of responses worse than dead,1399 BTD responses,,BTD method,cTTO method,higher,
P4d52639a92c7:F2,2,doi:10.1016/j.jval.2019.10.006,10.1016/j.jval.2019.10.006,2019,"Classification of health states as better than, equal to, or worse than dead",37.2%,percent of responses worse than dead,1400 cTTO responses,,cTTO method,,,
P4d52639a92c7:F2,3,doi:10.1016/j.jval.2019.10.006,10.1016/j.jval.2019.10.006,2019,"Classification of health states as better than, equal to, or worse than dead",3.4%,percent equal-to-dead responses,1400 cTTO responses,,cTTO method,,,
P4d52639a92c7:F3,1,doi:10.1016/j.jval.2019.10.006,10.1016/j.jval.2019.10.006,2019,"Agreement between cTTO and BTD methods, logical consistency, and test-retest reliability",about 91%,percent of respondents with no inconsistency,200 respondents,,Both methods,,,
P4d52639a92c7:F3,2,doi:10.1016/j.jval.2019.10.006,10.1016/j.jval.2019.10.006,2019,"Agreement between cTTO and BTD methods, logical consistency, and test-retest reliability",7.5%,percent of respondents with 1 inconsistency,200 respondents,,BTD method,,,
P4d52639a92c7:F4,1,doi:10.1016/j.jval.2019.10.006,10.1016/j.jval.2019.10.006,2019,"Agreement between cTTO and BTD methods, logical consistency, and test-retest reliability",88%,percent agreement with retest,200 respondents,End of interview,Both methods,,,
P4d52639a92c7:F4,2,doi:10.1016/j.jval.2019.10.006,10.1016/j.jval.2019.10.006,2019,"Agreement between cTTO and BTD methods, logical consistency, and test-retest reliability",0.8649,tetrachoric correlation,,,BTD method,,,
P4d52639a92c7:F4,3,doi:10.1016/j.jval.2019.10.006,10.1016/j.jval.2019.10.006,2019,"Agreement between cTTO and BTD methods, logical consistency, and test-retest reliability",0.897,polychoric correlation,,,cTTO method,,,
P4d52639a92c7:F5,1,doi:10.1016/j.jval.2019.10.006,10.1016/j.jval.2019.10.006,2019,Task difficulty ratings and time needed per valuation question,26.5,seconds per question,,,BTD method,cTTO method,shorter,
P4d52639a92c7:F5,2,doi:10.1016/j.jval.2019.10.006,10.1016/j.jval.2019.10.006,2019,Task difficulty ratings and time needed per valuation question,74.3,seconds per question,,,cTTO method,,,
P4d52639a92c7:F6,1,doi:10.1016/j.jval.2019.10.006,10.1016/j.jval.2019.10.006,2019,"Agreement between cTTO and BTD methods, logical consistency, and test-retest reliability",P = .02,t test,,,Health state 33444,Other health states (no order effect),,
P4da51dd970b4:F4,1,doi:10.1007/s40271-025-00729-7,10.1007/s40271-025-00729-7,2025,Preferred routine quality-of-life collection process,six monthly,preferred collection frequency,,,"Most common response across staff, residents, and proxies",,Preferred,"Responses varied, with some participants suggesting quarterly collection."
P4da51dd970b4:F8,1,doi:10.1007/s40271-025-00729-7,10.1007/s40271-025-00729-7,2025,"Resident, family, and staff acceptability of routine surveys",approximately half,residents,Residents at the participating facilities,,Workshop participant estimate,,Able to self-report with adequate support,Qualitative estimate rather than an observed completion rate.
P4ddbe45a5c13:F1,1,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Number, scope, and identity of pictorial paediatric HRQoL PROMs",22,PROM families,,,,,,
P4ddbe45a5c13:F1,2,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Number, scope, and identity of pictorial paediatric HRQoL PROMs",28,unique versions,,,,,,
P4ddbe45a5c13:F1,3,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Number, scope, and identity of pictorial paediatric HRQoL PROMs",15,versions,28 versions,,generic,,,
P4ddbe45a5c13:F1,4,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Number, scope, and identity of pictorial paediatric HRQoL PROMs",11,versions,28 versions,,condition-specific,,,
P4ddbe45a5c13:F1,5,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Number, scope, and identity of pictorial paediatric HRQoL PROMs",2,versions,28 versions,,domain-specific,,,
P4ddbe45a5c13:F10,1,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Instrument design, format, recall period, length, and administration characteristics",8 (29%),versions,28 versions,,today or current health,,,
P4ddbe45a5c13:F10,2,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Instrument design, format, recall period, length, and administration characteristics",8 (29%),versions,28 versions,,past week to past month,,,
P4ddbe45a5c13:F10,3,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Instrument design, format, recall period, length, and administration characteristics",3 (11%),versions,28 versions,,general period without duration,,,
P4ddbe45a5c13:F10,4,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Instrument design, format, recall period, length, and administration characteristics",9 (32%),versions,28 versions,,recall period not stated,,,
P4ddbe45a5c13:F2,1,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Number, scope, and identity of pictorial paediatric HRQoL PROMs",2 (7%),versions,28 versions,,preference-weighted,,,
P4ddbe45a5c13:F2,2,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Number, scope, and identity of pictorial paediatric HRQoL PROMs",26 (93%),versions,28 versions,,non-preference-weighted,,,
P4ddbe45a5c13:F3,1,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Instrument design, format, recall period, length, and administration characteristics",3–18,years,,,target age range,,,
P4ddbe45a5c13:F3,2,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Instrument design, format, recall period, length, and administration characteristics",4–45,items,,,instrument length,,,
P4ddbe45a5c13:F3,3,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Instrument design, format, recall period, length, and administration characteristics",3–5 to 20–30,minutes,,,reported completion-time range,,,Developer-supplied times may not have been tested under comparable conditions.
P4ddbe45a5c13:F4,1,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Instrument design, format, recall period, length, and administration characteristics",26 (93%),versions,28 versions,,pictorial Likert scale,,,
P4ddbe45a5c13:F4,2,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Instrument design, format, recall period, length, and administration characteristics",17 (61%),versions,28 versions,,four- or five-point scale,,,
P4ddbe45a5c13:F4,3,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Instrument design, format, recall period, length, and administration characteristics",15,versions,28 versions,,happy–sad faces,,,
P4ddbe45a5c13:F4,4,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Instrument design, format, recall period, length, and administration characteristics",9,versions,28 versions,,cartoons or pictures,,,
P4ddbe45a5c13:F5,1,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,Development methods and child involvement in pictorial content,13 (46%),versions,28 versions,,children involved in pictorial-element development,,,
P4ddbe45a5c13:F5,2,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,Development methods and child involvement in pictorial content,12 (43%),versions,28 versions,,literature review used in development,,,
P4ddbe45a5c13:F5,3,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,Development methods and child involvement in pictorial content,12 (43%),versions,28 versions,,focus groups used in development,,,
P4ddbe45a5c13:F5,4,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,Development methods and child involvement in pictorial content,9 (32%),versions,28 versions,,expert consultation used in development,,,
P4ddbe45a5c13:F5,5,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,Development methods and child involvement in pictorial content,17,versions,28 versions,,interviews used in development,,,"The results text assigns 32% to 17 of 28, but the abstract reports 61%."
P4ddbe45a5c13:F6,1,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Instrument design, format, recall period, length, and administration characteristics",71%,versions,28 versions,,self-administration,,,
P4ddbe45a5c13:F6,2,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Instrument design, format, recall period, length, and administration characteristics",29%,versions,28 versions,,interviewer-assisted administration,,,
P4ddbe45a5c13:F6,3,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Instrument design, format, recall period, length, and administration characteristics",7 (25%),versions,28 versions,,electronic data collection,,,
P4ddbe45a5c13:F7,1,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,Cross-cultural considerations in instrument development,3,measures,28 versions,,cross-cultural issues addressed,,,
P4ddbe45a5c13:F8,1,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Number, scope, and identity of pictorial paediatric HRQoL PROMs",21,PROMs,,,physical health domain,,most common,
P4ddbe45a5c13:F8,2,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Number, scope, and identity of pictorial paediatric HRQoL PROMs",16,PROMs,,,emotional health domain,,,
P4ddbe45a5c13:F8,3,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Number, scope, and identity of pictorial paediatric HRQoL PROMs",16,PROMs,,,social functioning domain,,,
P4ddbe45a5c13:F8,4,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Number, scope, and identity of pictorial paediatric HRQoL PROMs",2,PROMs,,,environment domain,,least common,
P4ddbe45a5c13:F9,1,doi:10.1007/s40273-024-01357-z,10.1007/s40273-024-01357-z,2024,"Instrument design, format, recall period, length, and administration characteristics",0.72,Cohen’s kappa,,,,,,
P4dfe090e6859:find_missing,1,doi:10.1007/s10198-025-01865-5,10.1007/s10198-025-01865-5,2026,,11 of 26 (42%),participants,26 HRQoL experts,,HRQoL experts,,Suggested additional dimensions,
P4dfe090e6859:find_missing,2,doi:10.1007/s10198-025-01865-5,10.1007/s10198-025-01865-5,2026,,8 of 28 (28%),participants,28 child health and development experts,,Child health and development experts,,Suggested additional dimensions,
P4dfe090e6859:find_proxy,1,doi:10.1007/s10198-025-01865-5,10.1007/s10198-025-01865-5,2026,,25 of 26 (96%),participants,26 HRQoL experts,,HRQoL experts,Child health and development experts,More anticipated challenges,
P4dfe090e6859:find_proxy,2,doi:10.1007/s10198-025-01865-5,10.1007/s10198-025-01865-5,2026,,17 of 28 (60%),participants,28 child health and development experts,,Child health and development experts,HRQoL experts,Fewer anticipated challenges,
P4e020ea0ad0c:F1,1,doi:10.1007/s11136-012-0342-0,10.1007/s11136-012-0342-0,2012,Perceived severity score (0-100) of EQ-5D-5L and EQ-5D-3L response labels and its deviation across language versions,19.5,grand mean severity score (0-100),,,"Label 'slight', mobility",,,
P4e020ea0ad0c:F1,2,doi:10.1007/s11136-012-0342-0,10.1007/s11136-012-0342-0,2012,Perceived severity score (0-100) of EQ-5D-5L and EQ-5D-3L response labels and its deviation across language versions,42.1,grand mean severity score (0-100),,,"Label 'moderate', mobility",,,
P4e020ea0ad0c:F1,3,doi:10.1007/s11136-012-0342-0,10.1007/s11136-012-0342-0,2012,Perceived severity score (0-100) of EQ-5D-5L and EQ-5D-3L response labels and its deviation across language versions,19.8,grand mean severity score (0-100),,,"Label 'slight', usual activities",,,
P4e020ea0ad0c:F1,4,doi:10.1007/s11136-012-0342-0,10.1007/s11136-012-0342-0,2012,Perceived severity score (0-100) of EQ-5D-5L and EQ-5D-3L response labels and its deviation across language versions,41.8,grand mean severity score (0-100),,,"Label 'moderate', usual activities",,,
P4e020ea0ad0c:F1,5,doi:10.1007/s11136-012-0342-0,10.1007/s11136-012-0342-0,2012,Perceived severity score (0-100) of EQ-5D-5L and EQ-5D-3L response labels and its deviation across language versions,80.7,grand mean severity score (0-100),,,"Label 'severe', mobility",,,
P4e020ea0ad0c:F2,1,doi:10.1007/s11136-012-0342-0,10.1007/s11136-012-0342-0,2012,Perceived severity score (0-100) of EQ-5D-5L and EQ-5D-3L response labels and its deviation across language versions,no larger than 5 points,deviation from grand mean (0-100 scale),,,"Label 'slight(ly)', all five dimensions",Grand mean of four language groups,No significant difference,"p > 0.05 for all, t tests"
