batch_id,record_id,outcome,code,reason,year,linked_people,title
batch-0264,Pcd9314a86ae3,retain,R2,[R2] This examines the conceptual basis and limitations of QALY maximization for prioritizing health services.,2022,Jose Luis Pinto-Prades,QALY Maximization and the Social Optimum
batch-0265,Pcf3f633eb088,retain,R1,"[R1] This think-aloud study examines why adults value EQ-5D-Y-3L health states differently for children, adolescents, and themselves.",2022,Janine Verstraete; Stefan Lipman,Why Do Adults Value EQ-5D-Y-3L Health States Differently for Themselves Than for Children and Adolescents: A Think-Aloud Study
batch-0265,Pcf53d0b52c14,retain,R2,[R2] This study evaluates how respondents interpret SF-6Dv2 health-state DCE tasks to assess utility-weight validity.,2022,Brendan Mulhern,Deciding Between SF-6Dv2 Health States: A Think-Aloud Study of Decision-Making Strategies Used in Discrete Choice Experiments
batch-0265,Pd0314d41d6fd,retain,R2,[R2] This article proposes a capability-based conceptual framework and data approach for operationalising and measuring sexual wellbeing.,2022,Paula Lorgelly,A new sexual wellbeing paradigm grounded in capability approach concepts of human flourishing and social justice
batch-0265,Pd1041a37c132,retain,R2,[R2] This mixed-methods study develops a cardiovascular disease-specific preference-based PROM and identifies its health items.,2022,Paul Krabbe,What really matters: a patient-centered instrument to evaluate health-related quality of life in cardiovascular disease.
batch-0266,Pd40a70763833,retain,R1,[R1] The study directly evaluates whether subjective life expectancy affects TTO valuation of EQ-5D-Y-3L child health states.,2022,Stefan Lipman,Expect Nothing: The (Lack of) Influence of Subjective Life Expectancy on Valuation of Child Health States
batch-0266,Pd44d1f7862a2,retain,R1,[R1] This systematic review evaluates feasibility properties of the EQ-5D-3L and EQ-5D-5L in older adults.,2022,Ole Marten; Wolfgang Greiner,Feasibility of the EQ-5D in the elderly population: a systematic review of the literature.
batch-0266,Pd47c2b226e24,retain,R2,[R2] This commentary critically examines methods and sampling for eliciting and modelling child and adolescent health-state values.,2022,Clara Mukuria; Donna Rowen; Philip Powell,Exploring the Issues of Valuing Child and Adolescent Health States Using a Mixed Sample of Adolescents and Adults.
batch-0266,Pd6a34363a6ce,retain,R1,"[R1] The study directly compares EQ-5D-3L, EQ-5D-5L, and crosswalk value-set measurement properties and responsiveness.",2022,Maja Kuharic; Simon Pickard,EQ-5D-5L measurement properties are superior to EQ-5D-3L across the continuum of health using US value sets
batch-0267,Pd8c88c92cf0c,retain,R2,"[R2] The study directly evaluates and compares alcohol-use screening measures, including their measurement agreement and missed cases.",2022,Juanita Haagsma,Screening for hazardous alcohol use in the Emergency Department: Comparison of phosphatidylethanol with the Alcohol Use Disorders Identification Test and the Timeline Follow‐back
batch-0267,Pd9b2ca4a04cd,retain,R2,[R2] The article develops and evaluates the reliability and construct validity of the PROM-HISS instrument.,2022,Sander van Kuijk,"Patient reported outcome measure‐haemorrhoidal impact and satisfaction score (PROM‐HISS): Development, reliability and construct validity"
batch-0267,Pda1ad21485e2,retain,R2,[R2] The study evaluates psychometric properties and targeting of vision-related patient-reported outcome measures.,2022,Jan Henrik Terheyden,Properties of Patient-Reported Outcome Measures in Recessive Stargardt Disease
batch-0267,Pda76f9d6ea38,retain,R2,[R2] The article develops a patient-reported experience measure and establishes its content validity.,2022,Martin Härter,Development and content validity of the Experienced Patient-Centeredness Questionnaire (EPAT)-A best practice example for generating patient-reported measures from qualitative data.
batch-0268,Pdad79cb3b172,retain,R2,[R2] The study translates and psychometrically validates the KIDSCREEN-27 quality-of-life scale for Slovenian adolescents.,2022,Ulrike Ravens-Sieberer,The KIDSCREEN-27 scale: translation and validation study of the Slovenian version.
batch-0268,Pdb87ff095423,retain,R2,[R2] This review protocol centrally identifies positive psychological outcome measures and evaluates their psychometric properties.,2022,Jermaine Dambi,Conceptualisation and psychometric evaluation of positive psychological outcome measures used in adolescents and young adults living with HIV: a mixed scoping and systematic review protocol.
batch-0268,Pdd48a4c105de,retain,R2,[R2] This evaluates time to death as a method for extrapolating oncology quality of life from EQ-5D and SF-6D data.,2022,Matthijs Versteegh,Estimating Quality of Life Decrements in Oncology Using Time to Death
batch-0269,Pde6810fbd427,retain,R1,[R1] Qualitative review identifies quality-of-life domains specifically to inform development of the EQ-HWB measure.,2022,Clara Mukuria; Jill Carlton; Tessa Peasgood,"Qualitative Review on Domains of Quality of Life Important for Patients, Social Care Users, and Informal Carers to Inform the Development of the EQ-HWB"
batch-0269,Pde81e617913a,retain,R2,"[R2] Study adapts and evaluates feasibility, content validity, and reliability of the CDD-Hand function scale.",2022,Jenny Downs,Initial Validation and Reliability of the CDKL5 Deficiency Disorder Hand Function Scale (CDD-Hand).
batch-0269,Pe06cdad313e9,retain,R2,[R2] Study evaluates DCE elicitation and utility-function assumptions for estimating health-state QALY tariffs.,2022,Marcel Jonker; Richard Norman,"Not all respondents use a multiplicative utility function in choice experiments for health state valuations, which should be reflected in the elicitation format (or statistical analysis)."
batch-0269,Pe09fb447badf,retain,R1,[R1] Article describes patient and public involvement within development and refinement of the EQ-HWB measure.,2022,Clara Mukuria; Jill Carlton; Tessa Peasgood,The role of patient and public involvement and engagement (PPIE) within the development of the EQ Health and Wellbeing (EQ-HWB).
batch-0269,Pe0de90dd7b0e,retain,R2,[R2] Systematic review centrally examines proxy-reported health outcome measures and their use and development.,2022,Jessica Roydhouse,The use of proxies and proxy-reported measures: a report of the international society for quality of life research (ISOQOL) proxy task force.
batch-0269,Pe0f23ab82677,retain,R1,[R1] DCE valuation study tests how child age perspective affects EQ-5D-Y-3L health-state preferences.,2022,Donna Rowen; Juan M. Ramos-Goñi; Koonal Shah; Mark Oppe,Does Changing the Age of a Child to be Considered in 3-Level Version of EQ-5D-Y Discrete Choice Experiment–Based Valuation Studies Affect Health Preferences?
batch-0270,Pe12aeb58dac7,retain,R1,[R1] This head-to-head study evaluates EQ-5D-3L versus EQ-5D-5L descriptive-system and value-set responsiveness.,2022,Dominik Golicki; Gouke Bonsel; Ines Buchholz,Is EQ-5D-5L Better Than EQ-5D-3L Over Time? A Head-to-Head Comparison of Responsiveness of Descriptive Systems and Value Sets from Nine Countries.
batch-0270,Pe143ca57deaa,retain,R1,[R1] This study evaluates the validity and severity relationship of composite TTO values using EQ-5D-5L health-state valuations.,2022,Bram Roudijk; Peep Stalmeier,A threshold explanation for the lack of variation in negative composite time trade-off values.
batch-0270,Pe218098ce878,retain,R1,[R1] This develops an adaptive method to measure societal acceptability across EQ-5D-3L health states and ages.,2022,Márta Péntek,Measuring the acceptability of EQ-5D-3L health states for different ages: a new adaptive survey methodology.
batch-0270,Pe2ba2bd20fe7,retain,R2,"[R2] This validates a child self-report instrument for emotion-regulation strategies, with measurement development as its central contribution.",2022,Ulrike Ravens-Sieberer,Validation of a new emotion regulation self-report questionnaire for children
batch-0270,Pe2eae14785dd,retain,R2,[R2] This compares anchor approaches for test-retest reliability assessment of patient-reported outcome measures.,2022,Stephen Coons,"Comparing patient global impression of severity and patient global impression of change to evaluate test-retest reliability of depression, non-small cell lung cancer, and asthma measures."
batch-0270,Pe3968d5e397c,retain,R1,[R1] This evaluates the construct validity and comparative performance of EQ-5D-5L against CDC Healthy Days.,2022,Arto Ohinmaa; Fatima Al Sayah,Comparative performance of the EuroQol EQ-5D-5L and the CDC healthy days measures in assessing population health.
batch-0270,Pe3ddd218fc30,retain,R2,[R2] This translation and psychometric validation study evaluates the MSK-HQ as a health-related quality-of-life measure.,2022,Márta Péntek,Validation of the Musculoskeletal Health Questionnaire in a general population sample: a cross-sectional online survey in Hungary.
batch-0270,Pe3e4a3b7d764,retain,R1,[R1] This develops and evaluates algorithms mapping EORTC QLQ-C30 responses to EQ-5D-5L utility values.,2022,Takeru Shiroiwa,Gradient Boosted Tree Approaches for Mapping European Organization for Research and Treatment of Cancer Quality of Life Questionnaire Core 30 Onto 5-Level Version of EQ-5D Index for Patients With Cancer
batch-0271,Pe67a97514bf8,retain,R2,[R2] This study directly elicits standard-gamble utility weights for defined prostate-related health states.,2022,Min-Woo Jo,Estimation of Utility Weights for Prostate-related Health States in Korea
batch-0272,Pe88018da0a23,retain,R2,[R2] The study translates and culturally adapts the IPOS-Dem palliative-care outcome measurement instrument for Swedish use.,2022,Klas Goran Sahlen,Translation and cultural adaptation of the Integrated Palliative care Outcome Scale for Dementia (IPOS-Dem) to Swedish
batch-0272,Pe8f86ffb599b,retain,R1,[R1] The study directly evaluates reliability and known-group validity of the Amharic EQ-5D-5L instrument.,2022,Abraham Gebregziabiher; Clara Mukuria; Elly Stolk; Yared Belete Belay,Reliability and validity of using EQ-5D-5L among healthy and adolescents with major mental health disorders in Ethiopia.
batch-0272,Pe8fc39cb6ba7,retain,R2,[R2] The study elicits TTO utility values for defined hereditary-angioedema and caregiver health states.,2022,Andrew Lloyd,Time Trade-Off Utilities for Hereditary Angioedema Health and Caregiver States.
batch-0272,Peb6f8baff475,retain,R2,[R2] This review maps behavioural theories affecting how TTO health-state preferences are elicited and interpreted.,2022,Aki Tsuchiya,Behavioral Theories That Have Influenced the Way Health State Preferences Are Elicited and Interpreted: A Bibliometric Mapping Analysis of the Time Trade-Off Method With VOSviewer Visualization
batch-0272,Pebf6a86ce6e2,retain,R2,[R2] The study develops and psychometrically evaluates a short instrument measuring support-seeking self-efficacy in distress.,2022,Martin Härter,Entwicklung und psychometrische Überprüfung eines Kurzfragebogens zur Selbstwirksamkeitserwartung im Umgang mit psychisch belastenden Situationen (SWEP)
batch-0273,Pecedf7f283ad,retain,R1,[R1] The study directly derives a rural Chinese EQ-5D-3L value set using TTO valuations of EQ health states.,2022,Xuejing Jin,Rural population’s preferences matter: a value set for the EQ-5D-3L health states for China’s rural population
batch-0273,Pf02567f35c42,retain,R1,[R1] The research examines dimensions of health and wellbeing measures to identify candidate bolt-ons for EQ-5D-5L.,2022,Aureliano Finch; Brendan Mulhern,"Where do measures of health, social care and wellbeing fit within a wider measurement framework? Implications for the measurement of quality of life and the identification of bolt-ons"
batch-0273,Pf0728e5aecd7,retain,R2,"[R2] The review evaluates clinical outcome-assessment approaches for heterogeneous symptoms, making measurement methods the central object.",2022,Stephen Coons,Approaches to the Assessment of Clinical Benefit of Treatments for Conditions That Have Heterogeneous Symptoms and Impacts: Potential Applications in Rare Disease
batch-0273,Pf09c917edb02,retain,R2,[R2] The study evaluates subjective healthy-life-expectancy estimation as a population-health indicator against actuarial estimates.,2022,Márta Péntek,Comparing actuarial and subjective healthy life expectancy estimates: A cross-sectional survey among the general population in Hungary
